1735	709803
1736	703083
1737	704093
1738	707031
1739	704105
1740	703083
1741	701398
1742	707031
1743	707084
1744	700222
1745	709436
1746	709666
1747	709436
1748	703209
1749	702165
1750	705910
1751	709803
1752	709858
1753	708892
1754	710177
1755	709436
1756	705851
1757	707031
1758	710582
1759	707996
1760	709436
1761	706192
1762	709436
1763	700222
1764	707031
1765	709436
1766	703209
1767	702165
1768	713869
1769	703364
1770	707031
1771	704701
1772	702165
1773	707031
1774	705373
1775	709436
1776	706192
1777	706497
1778	700222
1779	703104
1780	714148
1781	704106
1782	704132
1783	705999
1784	709436
1785	703105
1786	707097
1787	707031
1788	710660
1789	707031
1790	709384
1791	708882
1792	704322
1793	709436
1794	713787
1795	707031
1796	708076
1797	709436
1798	709427
1799	709436
1800	705910
1801	707031
1802	705495
1803	707031
1804	705851
1805	704105
1806	709436
1807	700504
1808	707031
1809	704872
1810	702165
1811	707996
1812	709436
1813	706192
1814	704132
1815	709436
1816	710012
1817	709436
1818	713008
1819	705383
1820	709436
1821	703083
1822	704132
1823	709781
1824	708076
1825	707031
1826	704145
1827	709436
1828	700222
1829	707031
1830	707534
1831	702165
1832	701389
1833	709436
1834	710012
1835	709436
1836	713008
1837	707031
1838	712730
1839	709436
1840	713830
1841	707031
1842	709436
1843	713522
1844	711291
1845	709436
1846	712160
1847	713619
1848	709436
1849	709458
1850	709436
1851	709427
1852	709436
1853	705910
1854	700222
1855	703303
1856	703105
1857	705545
1858	709436
1859	703209
1860	702165
1861	707031
1862	712262
1863	712853
1864	709436
1865	707035
1866	707031
1867	705373
1868	707932
1869	701163
1870	703417
1871	709436
1872	706192
1873	707031
1874	710965
1875	712853
1876	709436
1877	700249
1878	702165
1879	709436
1880	700040
1881	707031
1882	703104
1883	700040
1884	710596
1885	710768
1886	707035
1887	703303
1888	704093
1889	705383
1890	709436
1891	703083
1892	707031
1893	703104
1894	708780
1895	705984
1896	713428
1897	707035
1898	701425
1899	709436
1900	707169
1901	709436
1902	703083
1903	706345
1904	709436
1905	707996
1906	707031
1907	700040
1908	713428
1909	707031
1910	702165
1911	701425
1912	709436
1913	711046
1914	709436
1915	710768
1916	702165
1917	707031
1918	701425
1919	709436
1920	712054
1921	702165
1922	707031
1923	705057
1924	709436
1925	706192
1926	705080
1927	700040
1928	707031
1929	705080
1930	709436
1931	703907
1932	702165
1933	705080
1934	703303
1935	707035
1936	707031
1937	705080
1938	709436
1939	706345
1940	702165
1941	709805
1942	710895
1943	707031
1944	708272
1945	709436
1946	707035
1947	708184
1948	707031
1949	712332
1950	709436
1951	710986
1952	707031
1953	705373
1954	707996
1955	709436
1956	706192
1957	709436
1958	707035
1959	706747
1960	712867
1961	710346
1962	703104
1963	707031
1964	706747
1965	712867
1966	712332
1967	709436
1968	710986
1969	711945
1970	709805
1971	703912
1972	709746
1973	710974
1974	709746
1975	703303
1976	708851
1977	703459
1978	700773
1979	706033
1980	710844
1981	711598
1982	709436
1983	701599
1984	702165
1985	707031
1986	712181
1987	701860
1988	702165
1989	707031
1990	705373
1991	707035
1992	710844
1993	700040
1994	709436
1995	700249
1996	702165
1997	703673
1998	704105
1999	709436
2000	710215
2001	707031
2002	703104
2003	704639
2004	709436
2005	704093
2006	702165
2007	704639
2008	709436
2009	710215
2010	707031
2011	701173
2012	707035
2013	705080
2014	700040
2015	709436
2016	700249
2017	702165
2018	707031
2019	701498
2020	702165
2021	707031
2022	705373
2023	709436
2024	706192
2025	710844
2026	707035
2027	710706
2028	704093
2029	700040
2030	709436
2031	700249
2032	711945
2033	709436
2034	703303
2035	705373
2036	709805
2037	703105
2038	708851
2039	713616
2040	709436
2041	700249
2042	709032
2043	704093
2044	704018
2045	707031
2046	705373
2047	709436
2048	706192
2049	712867
2050	710582
2051	713640
2052	700442
2053	709436
2054	700249
2055	711945
2056	702743
2057	710844
2058	708618
2059	704132
2060	709436
2061	703083
2062	707031
2063	709384
2064	705159
2065	712181
2066	701425
2067	709436
2068	703083
2069	709781
2070	713662
2071	709436
2072	712125
2073	702165
2074	703393
2075	709436
2076	700442
2077	709436
2078	700249
2079	711945
2080	704132
2081	709436
2082	713787
2083	711945
2084	709803
2085	705383
2086	709436
2087	703083
2088	707031
2089	709805
2090	710965
2091	709436
2092	706858
2093	702165
2094	703654
2095	711925
2096	712072
2097	707031
2098	712928
2099	704093
2100	705080
