87178	E70028	prep	to
87179	E70020	verb.qal.infc.u.u.u.a	say
87180	E70935	verb.qal.impf.p3.m.sg	[he]+ miss
87181	E70113	nmpr.m.sg.a	YHWH
87182	E70004	subs.m.pl.c	god [pl.]
87183	E70006	art	the
87184	E70017	subs.f.pl.a	wind
87185	E70028	prep	to
87186	E70078	subs.m.sg.c	whole
87187	E70180	subs.m.sg.a	flesh
87188	E70186	subs.m.sg.a	man
87189	E70014	prep	upon
87190	E70006	art	the
87191	E71975	subs.f.sg.a	gathering
87192	E70037	conj	[relative]
87193	E70056	verb.qal.impf.p3.m.sg	[he]+ go out
87194	E70028	prep	to
87195	E70015	subs.m.pl.a＊.prs.p3.m.pl	+[their] face
87196	E70008	conj	and
87197	E70037	conj	[relative]
87198	E70172	verb.qal.impf.p3.m.sg	[he]+ come
87199	E70028	prep	to
87200	E70015	subs.m.pl.a＊.prs.p3.m.pl	+[their] face
87201	E70008	conj	and
87202	E70037	conj	[relative]
87203	E70056	verb.hif.impf.p3.m.sg＊.prs.p3.m.pl	[he]+ go out +[them]
87204	E70008	conj	and
87205	E70037	conj	[relative]
87206	E70172	verb.hif.impf.p3.m.sg＊.prs.p3.m.pl	[he]+ come +[them]
87207	E70008	conj	and
87208	E70118	nega	not
87209	E70010	verb.qal.impf.p3.f.sg	[she]+ be
87210	E71975	subs.f.sg.c	gathering
87211	E70113	nmpr.m.sg.a	YHWH
87212	E70092	prep	as
87213	E70006	art	the
87214	E70269	subs.u.sg.a	cattle
87215	E70037	conj	[relative]
87216	E70120	nega.m.sg.c	[NEG]
87217	E70028	prep＊.prs.p3.m.pl	to +[them]
87218	E70268	subs.qal.ptca.u.m.sg.a	pasture
87219	E70008	conj	and
87220	E70020	verb.qal.wayq.p3.m.sg	[he]+ say
87221	E70113	nmpr.m.sg.a	YHWH
87222	E70043	prep	to
87223	E71839	nmpr.m.sg.a	Moses
87224	E70163	verb.qal.impv.p2.m.sg	[you]+ take
87225	E70028	prep＊.prs.p2.m.sg	to +[you]
87226	E70005	prep	[object marker]
87227	E72114	nmpr.m.sg.a	Joshua
87228	E70235	subs.m.sg.c	son
87229	E72418	nmpr.m.sg.a	Nun
87230	E70186	subs.m.sg.a	man
87231	E70037	conj	[relative]
87232	E70017	subs.u.sg.a	wind
87233	E70001	prep＊.prs.p3.m.sg	in +[him]
87234	E70008	conj	and
87235	E71174	verb.qal.perf.p2.m.sg	[you]+ support
87236	E70005	prep	[object marker]
87237	E70251	subs.u.sg.a＊.prs.p2.m.sg	+[your] hand
87238	E70014	prep＊.prs.p3.m.sg	upon +[him]
87239	E70008	conj	and
87240	E70841	verb.hif.perf.p2.m.sg	[you]+ stand
87241	E70005	prep＊.prs.p3.m.sg	[object marker] +[him]
87242	E70028	prep	to
87243	E70015	subs.m.pl.c	face
87244	E71914	nmpr.m.sg.a	Eleazar
87245	E70006	art	the
87246	E70726	subs.m.sg.a	priest
87247	E70008	conj	and
87248	E70028	prep	to
87249	E70015	subs.m.pl.c	face
87250	E70078	subs.m.sg.c	whole
87251	E70006	art	the
87252	E71975	subs.f.sg.a	gathering
87253	E70008	conj	and
87254	E70166	verb.piel.perf.p2.m.sg	[you]+ command
87255	E70005	prep＊.prs.p3.m.sg	[object marker] +[him]
87256	E70028	prep	to
87257	E70200	subs.f.du.a＊.prs.p3.m.pl	+[their] eye
87258	E70008	conj	and
87259	E70068	verb.qal.perf.p2.m.sg	[you]+ give
87260	E70038	prep	from
87261	E73091	subs.m.sg.a＊.prs.p2.m.sg	+[your] splendour
87262	E70014	prep＊.prs.p3.m.sg	upon +[him]
87263	E70635	conj	because of
87264	E70211	verb.qal.impf.p3.m.pl	[they]+ hear
87265	E70078	subs.m.sg.c	whole
87266	E71975	subs.f.sg.c	gathering
87267	E70235	subs.m.pl.c	son
87268	E71341	nmpr.u.sg.a	Israel
87269	E70008	conj	and
87270	E70028	prep	to
87271	E70015	subs.m.pl.c	face
87272	E71914	nmpr.m.sg.a	Eleazar
87273	E70006	art	the
87274	E70726	subs.m.sg.a	priest
87275	E70841	verb.qal.impf.p3.m.sg	[he]+ stand
87276	E70008	conj	and
87277	E71043	verb.qal.perf.p3.m.sg	[he]+ ask
87278	E70028	prep＊.prs.p3.m.sg	to +[him]
87279	E70001	prep	in
87280	E70855	subs.m.sg.c	justice
87281	E70006	art	the
87282	E72333	subs.m.pl.a	[oracle device]
87283	E70028	prep	to
87284	E70015	subs.m.pl.c	face
87285	E70113	nmpr.m.sg.a	YHWH
87286	E70014	prep	upon
87287	E70288	subs.m.sg.a＊.prs.p3.m.sg	+[his] mouth
87288	E70056	verb.qal.impf.p3.m.pl	[they]+ go out
87289	E70008	conj	and
87290	E70014	prep	upon
87291	E70288	subs.m.sg.a＊.prs.p3.m.sg	+[his] mouth
87292	E70172	verb.qal.impf.p3.m.pl	[they]+ come
87293	E70148	prps.p3.m.sg	he
87294	E70008	conj	and
87295	E70078	subs.m.sg.c	whole
87296	E70235	subs.m.pl.c	son
87297	E71341	nmpr.u.sg.a	Israel
87298	E70264	prep＊.prs.p3.m.sg	together with +[him]
87299	E70008	conj	and
87300	E70078	subs.m.sg.c	whole
87301	E70006	art	the
87302	E71975	subs.f.sg.a	gathering
87303	E70008	conj	and
87304	E70036	verb.qal.wayq.p3.m.sg	[he]+ make
87305	E71839	nmpr.m.sg.a	Moses
87306	E70092	prep	as
87307	E70037	conj	[relative]
87308	E70166	verb.piel.perf.p3.m.sg	[he]+ command
87309	E70113	nmpr.m.sg.a	YHWH
87310	E70005	prep＊.prs.p3.m.sg	[object marker] +[him]
87311	E70008	conj	and
87312	E70163	verb.qal.wayq.p3.m.sg	[he]+ take
87313	E70005	prep	[object marker]
87314	E72114	nmpr.m.sg.a	Joshua
87315	E70008	conj	and
87316	E70841	verb.hif.wayq.p3.m.sg＊.prs.p3.m.sg	[he]+ stand +[him]
87317	E70028	prep	to
87318	E70015	subs.m.pl.c	face
87319	E71914	nmpr.m.sg.a	Eleazar
87320	E70006	art	the
87321	E70726	subs.m.sg.a	priest
87322	E70008	conj	and
87323	E70028	prep	to
87324	E70015	subs.m.pl.c	face
87325	E70078	subs.m.sg.c	whole
87326	E70006	art	the
87327	E71975	subs.f.sg.a	gathering
87328	E70008	conj	and
87329	E71174	verb.qal.wayq.p3.m.sg	[he]+ support
87330	E70005	prep	[object marker]
87331	E70251	subs.u.du.a＊.prs.p3.m.sg	+[his] hand
87332	E70014	prep＊.prs.p3.m.sg	upon +[him]
87333	E70008	conj	and
87334	E70166	verb.piel.wayq.p3.m.sg＊.prs.p3.m.sg	[he]+ command +[him]
87335	E70092	prep	as
87336	E70037	conj	[relative]
87337	E70447	verb.piel.perf.p3.m.sg	[he]+ speak
87338	E70113	nmpr.m.sg.a	YHWH
87339	E70001	prep	in
87340	E70251	subs.u.sg.c	hand
87341	E71839	nmpr.m.sg.a	Moses
87342	E70008	conj	and
87343	E70447	verb.piel.wayq.p3.m.sg	[he]+ speak
87344	E70113	nmpr.m.sg.a	YHWH
87345	E70043	prep	to
87346	E71839	nmpr.m.sg.a	Moses
87347	E70028	prep	to
87348	E70020	verb.qal.infc.u.u.u.a	say
87349	E70166	verb.piel.impv.p2.m.sg	[you]+ command
87350	E70005	prep	[object marker]
87351	E70235	subs.m.pl.c	son
87352	E71341	nmpr.u.sg.a	Israel
87353	E70008	conj	and
87354	E70020	verb.qal.perf.p2.m.sg	[you]+ say
87355	E70043	prep＊.prs.p3.m.pl	to +[them]
87356	E70005	prep	[object marker]
87357	E72451	subs.m.sg.a＊.prs.p1.u.sg	+[my] offering
87358	E70241	subs.u.sg.a＊.prs.p1.u.sg	+[my] bread
87359	E70028	prep	to
87360	E72358	subs.m.pl.a	fire offering
87361	E70452	subs.m.sg.c	scent
87362	E70453	subs.m.sg.a＊.prs.p1.u.sg	+[my] smell of appeasement
87363	E70165	verb.qal.impf.p2.m.pl	[you]+ keep
87364	E70028	prep	to
87365	E70630	verb.hif.infc.u.u.u.a	approach
87366	E70028	prep＊.prs.p1.u.sg	to +[me]
87367	E70001	prep	in
87368	E70060	subs.m.sg.a＊.prs.p3.m.sg	+[his] appointment
87369	E70008	conj	and
87370	E70020	verb.qal.perf.p2.m.sg	[you]+ say
87371	E70028	prep＊.prs.p3.m.pl	to +[them]
87372	E70337	prde.m.sg	this
87373	E70006	art	the
87374	E72358	subs.m.sg.a	fire offering
87375	E70037	conj	[relative]
87376	E70630	verb.hif.impf.p2.m.pl	[you]+ approach
87377	E70028	prep	to
87378	E70113	nmpr.m.sg.a	YHWH
87379	E71979	subs.m.pl.a	young ram
87380	E70235	subs.m.pl.c	son
87381	E70061	subs.f.sg.a	year
87382	E70378	adjv.m.pl.a	complete
87383	E70063	subs.u.du.a	two
87384	E70028	prep	to
87385	E70006	art	the
87386	E70029	subs.m.sg.a	day
87387	E70450	subs.f.sg.a	burnt-offering
87388	E72248	subs.m.sg.a	continuity
87389	E70005	prep	[object marker]
87390	E70006	art	the
87391	E71979	subs.m.sg.a	young ram
87392	E70033	subs.u.sg.a	one
87393	E70036	verb.qal.impf.p2.m.sg	[you]+ make
87394	E70001	prep	in
87395	E70006	art	the
87396	E70032	subs.m.sg.a	morning
87397	E70008	conj	and
87398	E70005	prep	[object marker]
87399	E70006	art	the
87400	E71979	subs.m.sg.a	young ram
87401	E70006	art	the
87402	E70041	adjv.m.sg.a	second
87403	E70036	verb.qal.impf.p2.m.sg	[you]+ make
87404	E70026	prep.m.sg.c	interval
87405	E70006	art	the
87406	E70031	subs.m.du.a	evening
87407	E70008	conj	and
87408	E70429	subs.f.sg.c	tenth
87409	E70006	art	the
87410	E72107	subs.f.sg.a	ephah
87411	E70835	subs.f.sg.a	wheat groat
87412	E70028	prep	to
87413	E70271	subs.f.sg.a	present
87414	E70596	verb.qal.ptcp.u.f.sg.a	moisten, confound
87415	E70001	prep	in
87416	E71195	subs.m.sg.c	oil
87417	E72299	subs.m.sg.a	beaten, pure
87418	E70070	subs.f.sg.c	fourth
87419	E70006	art	the
87420	E72373	subs.m.sg.a	hin
87421	E70450	subs.f.sg.c	burnt-offering
87422	E72248	subs.m.sg.a	continuity
87423	E70006	conj	the
87424	E70036	verb.qal.ptcp.u.f.sg.a	make
87425	E70001	prep	in
87426	E70416	subs.m.sg.c	mountain
87427	E72081	nmpr.u.sg.a	Sinai
87428	E70028	prep	to
87429	E70452	subs.m.sg.c	scent
87430	E70453	subs.m.sg.a	smell of appeasement
87431	E72358	subs.m.sg.a	fire offering
87432	E70028	prep	to
87433	E70113	nmpr.m.sg.a	YHWH
87434	E70008	conj	and
87435	E71396	subs.m.sg.a＊.prs.p3.m.sg	+[his] libation
87436	E70070	subs.f.sg.c	fourth
87437	E70006	art	the
87438	E72373	subs.m.sg.a	hin
87439	E70028	prep	to
87440	E70006	art	the
87441	E71979	subs.m.sg.a	young ram
87442	E70006	art	the
87443	E70033	subs.u.sg.a	one
87444	E70001	prep	in
87445	E70006	art	the
87446	E71856	subs.m.sg.a	holiness
87447	E71395	verb.hif.infa.u.u.u.a	pour
87448	E71396	subs.m.sg.c	libation
87449	E72510	subs.m.sg.a	strong drink
87450	E70028	prep	to
87451	E70113	nmpr.m.sg.a	YHWH
87452	E70008	conj	and
87453	E70005	prep	[object marker]
87454	E70006	art	the
87455	E71979	subs.m.sg.a	young ram
87456	E70006	art	the
87457	E70041	adjv.m.sg.a	second
87458	E70036	verb.qal.impf.p2.m.sg	[you]+ make
87459	E70026	prep.m.sg.c	interval
87460	E70006	art	the
87461	E70031	subs.m.du.a	evening
87462	E70092	prep	as
87463	E70271	subs.f.sg.c	present
87464	E70006	art	the
87465	E70032	subs.m.sg.a	morning
87466	E70008	conj	and
87467	E70092	prep	as
87468	E71396	subs.m.sg.a＊.prs.p3.m.sg	+[his] libation
87469	E70036	verb.qal.impf.p2.m.sg	[you]+ make
87470	E72358	subs.m.sg.c	fire offering
87471	E70452	subs.m.sg.c	scent
87472	E70453	subs.m.sg.a	smell of appeasement
87473	E70028	prep	to
87474	E70113	nmpr.m.sg.a	YHWH
87475	E70008	conj	and
87476	E70001	prep	in
87477	E70029	subs.m.sg.c	day
87478	E70006	art	the
87479	E72099	subs.u.sg.a	sabbath
87480	E70063	subs.u.du.c	two
87481	E71979	subs.m.pl.a	young ram
87482	E70235	subs.m.pl.c	son
87483	E70061	subs.f.sg.a	year
87484	E70378	adjv.m.pl.a	complete
87485	E70008	conj	and
87486	E70063	subs.u.du.c	two
87487	E72371	subs.m.pl.a	tenth part
87488	E70835	subs.f.sg.a	wheat groat
87489	E70271	subs.f.sg.a	present
87490	E70596	verb.qal.ptcp.u.f.sg.a	moisten, confound
87491	E70001	prep	in
87492	E70006	art	the
87493	E71195	subs.m.sg.a	oil
87494	E70008	conj	and
87495	E71396	subs.m.sg.a＊.prs.p3.m.sg	+[his] libation
87496	E70450	subs.f.sg.c	burnt-offering
87497	E72099	subs.u.sg.c	sabbath
87498	E70001	prep	in
87499	E72099	subs.u.sg.a＊.prs.p3.m.sg	+[his] sabbath
87500	E70014	prep	upon
87501	E70450	subs.f.sg.c	burnt-offering
87502	E70006	art	the
87503	E72248	subs.m.sg.a	continuity
87504	E70008	conj	and
87505	E71396	subs.m.sg.a＊.prs.p3.f.sg	+[her] libation
87506	E70008	conj	and
87507	E70001	prep	in
87508	E70145	subs.m.pl.c	head
87509	E70404	subs.m.pl.a＊.prs.p2.m.pl	+[your] month
87510	E70630	verb.hif.impf.p2.m.pl	[you]+ approach
87511	E70450	subs.f.sg.a	burnt-offering
87512	E70028	prep	to
87513	E70113	nmpr.m.sg.a	YHWH
87514	E71333	subs.m.pl.a	young bull
87515	E70235	subs.m.pl.c	son
87516	E70640	subs.u.sg.a	cattle
87517	E70063	subs.u.du.a	two
87518	E70008	conj	and
87519	E70757	subs.m.sg.a	ram, despot
87520	E70033	subs.u.sg.a	one
87521	E71979	subs.m.pl.a	young ram
87522	E70235	subs.m.pl.c	son
87523	E70061	subs.f.sg.a	year
87524	E70296	subs.f.sg.a	seven
87525	E70378	adjv.m.pl.a	complete
87526	E70008	conj	and
87527	E70339	subs.f.sg.a	three
87528	E72371	subs.m.pl.a	tenth part
87529	E70835	subs.f.sg.a	wheat groat
87530	E70271	subs.f.sg.a	present
87531	E70596	verb.qal.ptcp.u.f.sg.a	moisten, confound
87532	E70001	prep	in
87533	E70006	art	the
87534	E71195	subs.m.sg.a	oil
87535	E70028	prep	to
87536	E70006	art	the
87537	E71333	subs.m.sg.a	young bull
87538	E70006	art	the
87539	E70033	subs.u.sg.a	one
87540	E70008	conj	and
87541	E70063	subs.u.du.c	two
87542	E72371	subs.m.pl.a	tenth part
87543	E70835	subs.f.sg.a	wheat groat
87544	E70271	subs.f.sg.a	present
87545	E70596	verb.qal.ptcp.u.f.sg.a	moisten, confound
87546	E70001	prep	in
87547	E70006	art	the
87548	E71195	subs.m.sg.a	oil
87549	E70028	prep	to
87550	E70006	art	the
87551	E70757	subs.m.sg.a	ram, despot
87552	E70006	art	the
87553	E70033	subs.u.sg.a	one
87554	E70008	conj	and
87555	E72371	subs.m.sg.a	tenth part
87556	E72371	subs.m.sg.a	tenth part
87557	E70835	subs.f.sg.a	wheat groat
87558	E70271	subs.f.sg.a	present
87559	E70596	verb.qal.ptcp.u.f.sg.a	moisten, confound
87560	E70001	prep	in
87561	E70006	art	the
87562	E71195	subs.m.sg.a	oil
87563	E70028	prep	to
87564	E70006	art	the
87565	E71979	subs.m.sg.a	young ram
87566	E70006	art	the
87567	E70033	subs.u.sg.a	one
87568	E70450	subs.f.sg.a	burnt-offering
87569	E70452	subs.m.sg.c	scent
87570	E70453	subs.m.sg.a	smell of appeasement
87571	E72358	subs.m.sg.a	fire offering
87572	E70028	prep	to
87573	E70113	nmpr.m.sg.a	YHWH
87574	E70008	conj	and
87575	E71396	subs.m.pl.a＊.prs.p3.m.pl	+[their] libation
87576	E72003	subs.m.sg.c	half
87577	E70006	art	the
87578	E72373	subs.m.sg.a	hin
87579	E70010	verb.qal.impf.p3.m.sg	[he]+ be
87580	E70028	prep	to
87581	E70006	art	the
87582	E71333	subs.m.sg.a	young bull
87583	E70008	conj	and
87584	E72884	subs.f.sg.c	third part
87585	E70006	art	the
87586	E72373	subs.m.sg.a	hin
87587	E70028	prep	to
87588	E70006	art	the
87589	E70757	subs.m.sg.a	ram, despot
87590	E70008	conj	and
87591	E70070	subs.f.sg.c	fourth
87592	E70006	art	the
87593	E72373	subs.m.sg.a	hin
87594	E70028	prep	to
87595	E70006	art	the
87596	E71979	subs.m.sg.a	young ram
87597	E70474	subs.m.sg.a	wine
87598	E70183	prde.f.sg	this
87599	E70450	subs.f.sg.c	burnt-offering
87600	E70404	subs.m.sg.a	month
87601	E70001	prep	in
87602	E70404	subs.m.sg.a＊.prs.p3.m.sg	+[his] month
87603	E70028	prep	to
87604	E70404	subs.m.pl.c	month
87605	E70006	art	the
87606	E70061	subs.f.sg.a	year
87607	E70008	conj	and
87608	E71496	subs.m.sg.c	he-goat
87609	E70756	subs.f.pl.a	goat
87610	E70033	subs.u.sg.a	one
87611	E70028	prep	to
87612	E70281	subs.f.sg.a	sin
87613	E70028	prep	to
87614	E70113	nmpr.m.sg.a	YHWH
87615	E70014	prep	upon
87616	E70450	subs.f.sg.c	burnt-offering
87617	E70006	art	the
87618	E72248	subs.m.sg.a	continuity
87619	E70036	verb.nif.impf.p3.m.sg	[he]+ make
87620	E70008	conj	and
87621	E71396	subs.m.sg.a＊.prs.p3.m.sg	+[his] libation
87622	E70008	conj	and
87623	E70001	prep	in
87624	E70006	art	the
87625	E70404	subs.m.sg.a	month
87626	E70006	art	the
87627	E70443	adjv.m.sg.a	first
87628	E70001	prep	in
87629	E70144	subs.f.sg.a	four
87630	E70405	subs.u.sg.a	-teen
87631	E70029	subs.m.sg.a	day
87632	E70028	prep	to
87633	E70006	art	the
87634	E70404	subs.m.sg.a	month
87635	E71990	subs.m.sg.a	Passover
87636	E70028	prep	to
87637	E70113	nmpr.m.sg.a	YHWH
87638	E70008	conj	and
87639	E70001	prep	in
87640	E70345	subs.f.sg.a	five
87641	E70405	subs.u.sg.a	-teen
87642	E70029	subs.m.sg.a	day
87643	E70028	prep	to
87644	E70006	art	the
87645	E70404	subs.m.sg.a	month
87646	E70006	art	the
87647	E70337	prde.m.sg	this
87648	E71964	subs.m.sg.a	festival
87649	E70296	subs.f.sg.c	seven
87650	E70029	subs.m.pl.a	day
87651	E70876	subs.f.pl.a	matzah
87652	E70167	verb.nif.impf.p3.m.sg	[he]+ eat
87653	E70001	prep	in
87654	E70006	art	the
87655	E70029	subs.m.sg.a	day
87656	E70006	art	the
87657	E70443	adjv.m.sg.a	first
87658	E71997	subs.m.sg.c	convocation
87659	E71856	subs.m.sg.a	holiness
87660	E70078	subs.m.sg.c	whole
87661	E70108	subs.f.sg.c	work
87662	E71215	subs.f.sg.a	work
87663	E70118	nega	not
87664	E70036	verb.qal.impf.p2.m.pl	[you]+ make
87665	E70008	conj	and
87666	E70630	verb.hif.perf.p2.m.pl	[you]+ approach
87667	E72358	subs.m.sg.a	fire offering
87668	E70450	subs.f.sg.a	burnt-offering
87669	E70028	prep	to
87670	E70113	nmpr.m.sg.a	YHWH
87671	E71333	subs.m.pl.a	young bull
87672	E70235	subs.m.pl.c	son
87673	E70640	subs.u.sg.a	cattle
87674	E70063	subs.u.du.a	two
87675	E70008	conj	and
87676	E70757	subs.m.sg.a	ram, despot
87677	E70033	subs.u.sg.a	one
87678	E70008	conj	and
87679	E70296	subs.f.sg.a	seven
87680	E71979	subs.m.pl.a	young ram
87681	E70235	subs.m.pl.c	son
87682	E70061	subs.f.sg.a	year
87683	E70378	adjv.m.pl.a	complete
87684	E70010	verb.qal.impf.p3.m.pl	[they]+ be
87685	E70028	prep＊.prs.p2.m.pl	to +[you]
87686	E70008	conj	and
87687	E70271	subs.f.sg.a＊.prs.p3.m.pl	+[their] present
87688	E70835	subs.f.sg.a	wheat groat
87689	E70596	verb.qal.ptcp.u.f.sg.a	moisten, confound
87690	E70001	prep	in
87691	E70006	art	the
87692	E71195	subs.m.sg.a	oil
87693	E70339	subs.f.sg.a	three
87694	E72371	subs.m.pl.a	tenth part
87695	E70028	prep	to
87696	E70006	art	the
87697	E71333	subs.m.sg.a	young bull
87698	E70008	conj	and
87699	E70063	subs.u.du.c	two
87700	E72371	subs.m.pl.a	tenth part
87701	E70028	prep	to
87702	E70006	art	the
87703	E70757	subs.m.sg.a	ram, despot
87704	E70036	verb.qal.impf.p2.m.pl	[you]+ make
87705	E72371	subs.m.sg.a	tenth part
87706	E72371	subs.m.sg.a	tenth part
87707	E70036	verb.qal.impf.p2.m.sg	[you]+ make
87708	E70028	prep	to
87709	E70006	art	the
87710	E71979	subs.m.sg.a	young ram
87711	E70006	art	the
87712	E70033	subs.u.sg.a	one
87713	E70028	prep	to
87714	E70296	subs.f.sg.c	seven
87715	E70006	art	the
87716	E71979	subs.m.pl.a	young ram
87717	E70008	conj	and
87718	E71496	subs.m.sg.c	he-goat
87719	E70281	subs.f.sg.a	sin
87720	E70033	subs.u.sg.a	one
87721	E70028	prep	to
87722	E70385	verb.piel.infc.u.u.u.a	cover
87723	E70014	prep＊.prs.p2.m.pl	upon +[you]
87724	E70038	prep	from
87725	E70028	prep	to
87726	E70169	subs.m.sg.c	linen, part, stave
87727	E70450	subs.f.sg.c	burnt-offering
87728	E70006	art	the
87729	E70032	subs.m.sg.a	morning
87730	E70037	conj	[relative]
87731	E70028	prep	to
87732	E70450	subs.f.sg.c	burnt-offering
87733	E70006	art	the
87734	E72248	subs.m.sg.a	continuity
87735	E70036	verb.qal.impf.p2.m.pl	[you]+ make
87736	E70005	prep	[object marker]
87737	E70111	prde.u.pl	these
87738	E70092	prep	as
87739	E70111	prde.u.pl	these
87740	E70036	verb.qal.impf.p2.m.pl	[you]+ make
87741	E70028	prep	to
87742	E70006	art	the
87743	E70029	subs.m.sg.a	day
87744	E70296	subs.f.sg.c	seven
87745	E70029	subs.m.pl.a	day
87746	E70241	subs.u.sg.a	bread
87747	E72358	subs.m.sg.c	fire offering
87748	E70452	subs.m.sg.c	scent
87749	E70453	subs.m.sg.a	smell of appeasement
87750	E70028	prep	to
87751	E70113	nmpr.m.sg.a	YHWH
87752	E70014	prep	upon
87753	E70450	subs.f.sg.c	burnt-offering
87754	E70006	art	the
87755	E72248	subs.m.sg.a	continuity
87756	E70036	verb.nif.impf.p3.m.sg	[he]+ make
87757	E70008	conj	and
87758	E71396	subs.m.sg.a＊.prs.p3.m.sg	+[his] libation
87759	E70008	conj	and
87760	E70001	prep	in
87761	E70006	art	the
87762	E70029	subs.m.sg.a	day
87763	E70006	art	the
87764	E70107	adjv.m.sg.a	seventh
87765	E71997	subs.m.sg.c	convocation
87766	E71856	subs.m.sg.a	holiness
87767	E70010	verb.qal.impf.p3.m.sg	[he]+ be
87768	E70028	prep＊.prs.p2.m.pl	to +[you]
87769	E70078	subs.m.sg.c	whole
87770	E70108	subs.f.sg.c	work
87771	E71215	subs.f.sg.a	work
87772	E70118	nega	not
87773	E70036	verb.qal.impf.p2.m.pl	[you]+ make
87774	E70008	conj	and
87775	E70001	prep	in
87776	E70029	subs.m.sg.c	day
87777	E70006	art	the
87778	E72204	subs.m.pl.a	first fruits
87779	E70001	prep	in
87780	E70630	verb.hif.infc.u.u.u.a＊.prs.p2.m.pl	approach +[you]
87781	E70271	subs.f.sg.a	present
87782	E71818	adjv.f.sg.a	new
87783	E70028	prep	to
87784	E70113	nmpr.m.sg.a	YHWH
87785	E70001	prep	in
87786	E71214	subs.m.pl.a＊.prs.p2.m.pl	+[your] week
87787	E71997	subs.m.sg.c	convocation
87788	E71856	subs.m.sg.a	holiness
87789	E70010	verb.qal.impf.p3.m.sg	[he]+ be
87790	E70028	prep＊.prs.p2.m.pl	to +[you]
87791	E70078	subs.m.sg.c	whole
87792	E70108	subs.f.sg.c	work
87793	E71215	subs.f.sg.a	work
87794	E70118	nega	not
87795	E70036	verb.qal.impf.p2.m.pl	[you]+ make
87796	E70008	conj	and
87797	E70630	verb.hif.perf.p2.m.pl	[you]+ approach
87798	E70450	subs.f.sg.a	burnt-offering
87799	E70028	prep	to
87800	E70452	subs.m.sg.c	scent
87801	E70453	subs.m.sg.a	smell of appeasement
87802	E70028	prep	to
87803	E70113	nmpr.m.sg.a	YHWH
87804	E71333	subs.m.pl.a	young bull
87805	E70235	subs.m.pl.c	son
87806	E70640	subs.u.sg.a	cattle
87807	E70063	subs.u.du.a	two
87808	E70757	subs.m.sg.a	ram, despot
87809	E70033	subs.u.sg.a	one
87810	E70296	subs.f.sg.a	seven
87811	E71979	subs.m.pl.a	young ram
87812	E70235	subs.m.pl.c	son
87813	E70061	subs.f.sg.a	year
87814	E70008	conj	and
87815	E70271	subs.f.sg.a＊.prs.p3.m.pl	+[their] present
87816	E70835	subs.f.sg.a	wheat groat
87817	E70596	verb.qal.ptcp.u.f.sg.a	moisten, confound
87818	E70001	prep	in
87819	E70006	art	the
87820	E71195	subs.m.sg.a	oil
87821	E70339	subs.f.sg.a	three
87822	E72371	subs.m.pl.a	tenth part
87823	E70028	prep	to
87824	E70006	art	the
87825	E71333	subs.m.sg.a	young bull
87826	E70006	art	the
87827	E70033	subs.u.sg.a	one
87828	E70063	subs.u.du.c	two
87829	E72371	subs.m.pl.a	tenth part
87830	E70028	prep	to
87831	E70006	art	the
87832	E70757	subs.m.sg.a	ram, despot
87833	E70006	art	the
87834	E70033	subs.u.sg.a	one
87835	E72371	subs.m.sg.a	tenth part
87836	E72371	subs.m.sg.a	tenth part
87837	E70028	prep	to
87838	E70006	art	the
87839	E71979	subs.m.sg.a	young ram
87840	E70006	art	the
87841	E70033	subs.u.sg.a	one
87842	E70028	prep	to
87843	E70296	subs.f.sg.c	seven
87844	E70006	art	the
87845	E71979	subs.m.pl.a	young ram
87846	E71496	subs.m.sg.c	he-goat
87847	E70756	subs.f.pl.a	goat
87848	E70033	subs.u.sg.a	one
87849	E70028	prep	to
87850	E70385	verb.piel.infc.u.u.u.a	cover
87851	E70014	prep＊.prs.p2.m.pl	upon +[you]
87852	E70038	prep	from
87853	E70028	prep	to
87854	E70169	subs.m.sg.c	linen, part, stave
87855	E70450	subs.f.sg.c	burnt-offering
87856	E70006	art	the
87857	E72248	subs.m.sg.a	continuity
87858	E70008	conj	and
87859	E70271	subs.f.sg.a＊.prs.p3.m.sg	+[his] present
87860	E70036	verb.qal.impf.p2.m.pl	[you]+ make
87861	E70378	adjv.m.pl.a	complete
87862	E70010	verb.qal.impf.p3.m.pl	[they]+ be
87863	E70028	prep＊.prs.p2.m.pl	to +[you]
87864	E70008	conj	and
87865	E71396	subs.m.pl.a＊.prs.p3.m.pl	+[their] libation
87866	E70008	conj	and
87867	E70001	prep	in
87868	E70006	art	the
87869	E70404	subs.m.sg.a	month
87870	E70006	art	the
87871	E70107	adjv.m.sg.a	seventh
87872	E70001	prep	in
87873	E70033	subs.u.sg.a	one
87874	E70028	prep	to
87875	E70006	art	the
87876	E70404	subs.m.sg.a	month
87877	E71997	subs.m.sg.c	convocation
87878	E71856	subs.m.sg.a	holiness
87879	E70010	verb.qal.impf.p3.m.sg	[he]+ be
87880	E70028	prep＊.prs.p2.m.pl	to +[you]
87881	E70078	subs.m.sg.c	whole
87882	E70108	subs.f.sg.c	work
87883	E71215	subs.f.sg.a	work
87884	E70118	nega	not
87885	E70036	verb.qal.impf.p2.m.pl	[you]+ make
87886	E70029	subs.m.sg.c	day
87887	E72678	subs.f.sg.a	shouting
87888	E70010	verb.qal.impf.p3.m.sg	[he]+ be
87889	E70028	prep＊.prs.p2.m.pl	to +[you]
87890	E70008	conj	and
