mappingSort	KJVverseID	WLCsort	BHSsort
288052	22452	527020	296954
288053	22452	527021	296955
288054	22452	527022	296956
288055	22452	527023	296957
288056	22453	527034	296958
288057	22453	527035	296959
288058	22453	527036	296961
288059	22453	527037	296963
288060	22453	527038	296965
288061	22453	527039	296966
288062	22453	527040	296967
288063	22453	527041	296969
288064	22453	527042	296970
288065	22453	527043	296971
288066	22453	527044	296973
288067	22453	527046	296976
288068	22453	527047	296978
288069	22453	527048	296979
288070	22453	527049	296980
288071	22453	527050	296981
288072	22453	527051	296983
288073	22454	527062	296985
288074	22454	527063	296987
288075	22454	527064	296988
288076	22454	527065	296990
288077	22454	527066	296991
288078	22454	527067	296992
288079	22455	527078	296994
288080	22455	527079	296995
288081	22455	527080	296996
288082	22455	527081	296997
288083	22455	527082	296999
288084	22455	527083	297000
288085	22455	527084	297001
288086	22455	527085	297003
288087	22455	527086	297004
288088	22455	527087	297006
288089	22455	527088	297008
288090	22455	527089	297010
288091	22455	527090	297011
288092	22456	527101	297013
288093	22456	527102	297014
288094	22456	527103	297015
288095	22456	527104	297017
288096	22456	527105	297019
288097	22456	527106	297020
288098	22456	527107	297021
288099	22456	527108	297022
288100	22456	527109	297023
288101	22457	527120	297025
288102	22457	527121	297027
288103	22457	527122	297028
288104	22457	527123	297030
288105	22457	527124	297031
288106	22457	527125	297032
288107	22457	527126	297034
288108	22457	527127	297035
288109	22457	527128	297036
288110	22457	527129	297037
288111	22457	527130	297038
288112	22458	527141	297039
288113	22458	527142	297040
288114	22458	527143	297041
288115	22458	527144	297043
288116	22458	527145	297044
288117	22458	527146	297046
288118	22458	527147	297047
288119	22458	527148	297048
288120	22459	527160	297049
288121	22459	527161	297050
288122	22459	527162	297051
288123	22459	527163	297053
288124	22459	527164	297054
288125	22459	527165	297055
288126	22459	527166	297056
288127	22459	527167	297057
288128	22459	527168	297058
288129	22459	527169	297059
288130	22459	527170	297060
288131	22459	527171	297061
288132	22459	527172	297062
288133	22459	527173	297064
288134	22459	527174	297065
288135	22459	527175	297067
288136	22459	527176	297068
288137	22459	527177	297070
288138	22460	527188	297072
288139	22460	527189	297073
288140	22460	527190	297074
288141	22460	527191	297075
288142	22460	527192	297076
288143	22460	527193	297078
288144	22460	527194	297079
288145	22460	527195	297081
288146	22461	527206	297083
288147	22461	527207	297084
288148	22461	527208	297086
288149	22461	527209	297088
288150	22461	527210	297089
288151	22461	527212	297092
288152	22461	527213	297094
288153	22461	527214	297096
288154	22461	527215	297098
288155	22461	527216	297100
288156	22461	527217	297102
288157	22461	527218	297103
288158	22461	527219	297105
288159	22461	527220	297106
288160	22461	527221	297108
288161	22461	527222	297109
288162	22461	527223	297110
288163	22461	527224	297111
288164	22461	527225	297113
288165	22461	527226	297115
288166	22461	527227	297116
288167	22462	527238	297117
288168	22462	527239	297118
288169	22462	527240	297119
288170	22462	527241	297120
288171	22462	527242	297122
288172	22462	527243	297124
288173	22462	527244	297126
288174	22462	527245	297127
288175	22462	527246	297130
288176	22462	527247	297132
288177	22462	527248	297133
288178	22463	527259	297135
288179	22463	527260	297138
288180	22463	527261	297139
288181	22463	527262	297140
288182	22463	527263	297141
288183	22463	527264	297144
288184	22463	527265	297145
288185	22463	527266	297146
288186	22463	527267	297148
288187	22463	527268	297149
288188	22463	527269	297151
288189	22463	527270	297152
288190	22463	527271	297154
288191	22464	527282	297156
288192	22464	527284	297158
288193	22464	527285	297160
288194	22464	527286	297162
288195	22464	527287	297164
288196	22464	527288	297165
288197	22464	527290	297167
288198	22465	527301	297168
288199	22465	527302	297169
288200	22465	527303	297170
288201	22465	527304	297171
288202	22465	527305	297172
288203	22465	527306	297173
288204	22465	527307	297174
288205	22465	527308	297175
288206	22465	527309	297176
288207	22465	527310	297178
288208	22465	527311	297179
288209	22465	527312	297181
288210	22465	527313	297182
288211	22465	527314	297185
288212	22465	527315	297186
288213	22465	527316	297187
288214	22465	527317	297188
288215	22465	527318	297190
288216	22466	527330	297191
288217	22466	527331	297192
288218	22466	527332	297193
288219	22466	527333	297194
288220	22466	527334	297196
288221	22466	527335	297197
288222	22466	527336	297198
288223	22466	527337	297200
288224	22466	527338	297201
288225	22466	527339	297203
288226	22466	527340	297205
288227	22466	527341	297206
288228	22466	527342	297207
288229	22466	527343	297208
288230	22466	527344	297210
288231	22467	527355	297212
288232	22467	527356	297213
288233	22467	527357	297214
288234	22467	527358	297216
288235	22467	527359	297217
288236	22467	527360	297218
288237	22467	527361	297220
288238	22467	527362	297222
288239	22467	527363	297223
288240	22467	527364	297224
288241	22467	527365	297225
288242	22467	527366	297226
288243	22467	527367	297227
288244	22467	527368	297228
288245	22467	527369	297229
288246	22467	527370	297230
288247	22467	527371	297231
288248	22467	527372	297232
288249	22468	527383	297233
288250	22468	527384	297234
288251	22468	527385	297235
288252	22468	527386	297236
288253	22468	527387	297237
288254	22468	527388	297238
288255	22468	527389	297239
288256	22468	527390	297240
288257	22469	527401	297241
288258	22469	527402	297242
288259	22469	527403	297243
288260	22469	527404	297244
288261	22469	527405	297246
288262	22469	527406	297247
288263	22469	527407	297249
288264	22469	527408	297252
288265	22469	527409	297253
288266	22469	527410	297254
288267	22469	527411	297256
288268	22469	527412	297257
288269	22469	527413	297258
288270	22469	527414	297259
288271	22469	527415	297261
288272	22469	527416	297262
288273	22469	527417	297264
288274	22470	527428	297266
288275	22470	527429	297267
288276	22470	527430	297268
288277	22470	527431	297269
288278	22470	527432	297270
288279	22470	527433	297271
288280	22470	527434	297272
288281	22470	527435	297273
288282	22470	527436	297274
288283	22470	527437	297275
288284	22470	527438	297276
288285	22471	527449	297277
288286	22471	527450	297278
288287	22471	527451	297279
288288	22471	527452	297280
288289	22471	527453	297281
288290	22471	527454	297282
288291	22471	527455	297283
288292	22471	527456	297284
288293	22471	527457	297285
288294	22471	527458	297286
288295	22471	527459	297287
288296	22472	527471	297288
288297	22472	527472	297289
288298	22472	527473	297291
288299	22472	527474	297292
288300	22472	527475	297293
288301	22472	527476	297294
288302	22472	527477	297295
288303	22472	527478	297296
288304	22472	527479	297299
288305	22472	527480	297300
288306	22473	527491	297302
288307	22473	527492	297303
288308	22473	527493	297304
288309	22473	527494	297305
288310	22473	527495	297306
288311	22473	527496	297307
288312	22473	527497	297308
288313	22473	527498	297310
288314	22473	527499	297311
288315	22473	527500	297313
288316	22473	527501	297314
288317	22473	527502	297315
288318	22473	527503	297316
288319	22473	527504	297317
288320	22473	527505	297319
288321	22473	527506	297320
288322	22473	527507	297321
288323	22473	527508	297322
288324	22473	527509	297323
288325	22473	527510	297324
288326	22473	527511	297325
288327	22474	527523	297328
288328	22474	527524	297329
288329	22474	527525	297330
288330	22474	527526	297332
288331	22474	527527	297333
288332	22474	527528	297334
288333	22474	527529	297336
288334	22474	527530	297337
288335	22474	527531	297338
288336	22474	527532	297339
288337	22474	527533	297342
288338	22475	527545	297344
288339	22475	527546	297345
288340	22475	527547	297346
288341	22475	527549	297347
288342	22475	527550	297348
288343	22475	527551	297349
288344	22475	527552	297350
288345	22475	527553	297351
288346	22475	527554	297353
288347	22475	527555	297354
288348	22475	527556	297355
288349	22475	527557	297356
288350	22475	527558	297358
288351	22475	527559	297359
288352	22475	527560	297360
288353	22475	527561	297361
288354	22475	527562	297362
288355	22475	527563	297364
288356	22475	527564	297366
288357	22475	527565	297367
288358	22475	527566	297368
288359	22475	527567	297369
288360	22476	527578	297370
288361	22476	527579	297371
288362	22476	527580	297372
288363	22476	527581	297373
288364	22476	527582	297376
288365	22476	527583	297377
288366	22476	527584	297378
288367	22476	527585	297380
288368	22476	527586	297381
288369	22476	527587	297382
288370	22476	527588	297384
288371	22476	527589	297385
288372	22477	527601	297387
288373	22477	527602	297388
288374	22477	527603	297389
288375	22477	527604	297390
288376	22477	527605	297391
288377	22477	527606	297392
288378	22477	527607	297393
288379	22477	527609	297395
288380	22477	527610	297396
288381	22477	527611	297397
288382	22477	527612	297399
288383	22477	527613	297400
288384	22477	527614	297401
288385	22477	527615	297403
288386	22477	527616	297404
288387	22478	527628	297406
288388	22478	527629	297407
288389	22478	527630	297408
288390	22478	527631	297409
288391	22478	527632	297411
288392	22478	527633	297412
288393	22478	527634	297413
288394	22478	527635	297414
288395	22478	527636	297415
288396	22478	527637	297417
288397	22478	527638	297418
288398	22478	527639	297419
288399	22479	527651	297421
288400	22479	527652	297422
288401	22479	527653	297424
288402	22479	527654	297425
288403	22479	527655	297426
288404	22479	527656	297427
288405	22479	527657	297428
288406	22479	527658	297429
288407	22479	527659	297431
288408	22479	527660	297432
288409	22479	527661	297433
288410	22479	527662	297434
288411	22479	527663	297435
288412	22479	527664	297436
288413	22479	527665	297437
288414	22479	527666	297439
288415	22479	527667	297440
288416	22480	527678	297442
288417	22480	527679	297443
288418	22480	527680	297445
288419	22480	527681	297447
288420	22480	527682	297449
288421	22480	527683	297450
288422	22480	527684	297451
288423	22480	527685	297452
288424	22480	527686	297453
288425	22480	527687	297454
288426	22480	527688	297455
288427	22480	527689	297456
288428	22481	527700	297458
288429	22481	527701	297459
288430	22481	527702	297460
288431	22481	527703	297461
288432	22481	527704	297462
288433	22481	527705	297463
288434	22481	527706	297464
288435	22481	527707	297465
288436	22481	527708	297466
288437	22481	527709	297467
288438	22481	527710	297469
288439	22481	527711	297470
288440	22481	527712	297471
288441	22481	527713	297472
288442	22481	527714	297473
288443	22482	527725	297474
288444	22482	527726	297475
288445	22482	527727	297476
288446	22482	527728	297477
288447	22482	527729	297478
288448	22482	527730	297481
288449	22482	527731	297482
288450	22482	527732	297484
288451	22482	527733	297486
288452	22482	527734	297489
288453	22482	527735	297490
288454	22482	527736	297492
288455	22482	527737	297495
288456	22482	527738	297496
288457	22482	527739	297498
288458	22482	527740	297499
288459	22482	527741	297500
288460	22482	527742	297501
288461	22482	527743	297502
288462	22482	527744	297504
288463	22482	527745	297505
288464	22482	527746	297506
288465	22482	527747	297508
288466	22482	527748	297509
288467	22483	527760	297510
288468	22483	527761	297511
288469	22483	527762	297512
288470	22483	527763	297513
288471	22483	527764	297515
288472	22483	527765	297516
288473	22483	527766	297517
288474	22484	527777	297519
288475	22484	527778	297520
288476	22484	527779	297521
288477	22484	527780	297522
288478	22484	527781	297523
288479	22484	527782	297525
288480	22484	527783	297526
288481	22484	527784	297527
288482	22484	527785	297529
288483	22484	527786	297530
288484	22484	527787	297531
288485	22484	527788	297532
288486	22484	527789	297534
288487	22484	527790	297535
288488	22484	527791	297536
288489	22484	527792	297537
288490	22484	527793	297538
288491	22484	527794	297539
288492	22484	527795	297540
288493	22484	527796	297541
288494	22485	527808	297544
288495	22485	527809	297545
288496	22485	527810	297546
288497	22485	527811	297549
288498	22485	527812	297551
288499	22485	527813	297552
288500	22485	527814	297553
288501	22485	527815	297554
288502	22485	527816	297555
288503	22485	527817	297557
288504	22485	527818	297559
288505	22485	527819	297560
288506	22485	527820	297561
288507	22485	527821	297562
288508	22486	527833	297563
288509	22486	527834	297564
288510	22486	527835	297566
288511	22486	527836	297567
288512	22486	527837	297570
288513	22486	527840	297571
288514	22486	527841	297572
288515	22487	527853	297574
288516	22487	527854	297575
288517	22487	527855	297576
288518	22487	527856	297578
288519	22487	527857	297580
288520	22487	527858	297581
288521	22487	527859	297584
288522	22487	527860	297586
288523	22487	527861	297587
288524	22487	527862	297589
288525	22487	527863	297590
288526	22487	527864	297593
288527	22487	527865	297594
288528	22487	527866	297597
288529	22487	527867	297598
288530	22487	527868	297599
288531	22488	527879	297601
288532	22488	527880	297604
288533	22488	527881	297605
288534	22488	527882	297607
288535	22488	527883	297609
288536	22488	527884	297610
288537	22488	527885	297612
288538	22488	527886	297613
288539	22488	527887	297614
288540	22489	527898	297615
288541	22489	527899	297616
288542	22489	527900	297618
288543	22489	527901	297619
288544	22489	527902	297620
288545	22489	527903	297621
288546	22489	527904	297623
288547	22489	527905	297624
288548	22489	527906	297625
288549	22490	527917	297627
288550	22490	527918	297628
288551	22490	527919	297629
288552	22490	527920	297630
288553	22490	527921	297632
288554	22490	527922	297634
288555	22490	527923	297635
288556	22490	527924	297636
288557	22490	527926	297639
288558	22490	527927	297642
288559	22490	527928	297643
288560	22490	527929	297645
288561	22490	527932	297647
288562	22490	527934	297649
288563	22490	527935	297650
288564	22491	527947	297652
288565	22491	527948	297655
288566	22491	527949	297657
288567	22491	527950	297658
288568	22491	527951	297659
288569	22491	527952	297660
288570	22491	527953	297662
288571	22491	527954	297664
288572	22491	527955	297667
288573	22491	527956	297669
288574	22491	527957	297672
288575	22491	527958	297674
288576	22491	527959	297675
288577	22492	527970	297677
288578	22492	527971	297678
288579	22492	527972	297680
288580	22492	527973	297682
288581	22492	527974	297683
288582	22492	527975	297685
288583	22492	527976	297687
288584	22492	527977	297688
288585	22492	527978	297689
288586	22492	527979	297690
288587	22492	527980	297691
288588	22492	527981	297693
288589	22492	527982	297694
288590	22492	527983	297695
288591	22492	527984	297696
288592	22492	527985	297698
288593	22492	527986	297700
288594	22492	527987	297701
288595	22492	527988	297703
288596	22492	527989	297705
288597	22492	527990	297706
288598	22493	528001	297707
288599	22493	528002	297708
288600	22493	528003	297709
288601	22493	528004	297710
288602	22493	528005	297711
288603	22493	528006	297712
288604	22493	528007	297714
288605	22493	528008	297715
288606	22493	528009	297718
288607	22493	528010	297719
288608	22493	528011	297720
288609	22493	528012	297723
288610	22493	528013	297725
288611	22493	528014	297726
288612	22493	528015	297729
288613	22493	528016	297730
288614	22493	528017	297731
288615	22493	528018	297733
288616	22493	528019	297734
288617	22493	528020	297735
288618	22493	528021	297736
288619	22494	528032	297738
288620	22494	528033	297740
288621	22494	528034	297741
288622	22494	528035	297742
288623	22494	528036	297745
288624	22494	528037	297747
288625	22494	528038	297748
288626	22494	528039	297749
288627	22494	528040	297751
288628	22494	528041	297752
288629	22494	528042	297753
288630	22494	528043	297754
288631	22494	528044	297756
288632	22494	528045	297757
288633	22495	528056	297760
288634	22495	528057	297762
288635	22495	528058	297763
288636	22495	528059	297765
288637	22495	528060	297767
288638	22495	528061	297770
288639	22495	528062	297773
288640	22496	528073	297775
288641	22496	528074	297777
288642	22496	528075	297778
288643	22496	528076	297780
288644	22496	528077	297781
288645	22496	528078	297782
288646	22496	528079	297783
288647	22496	528080	297785
288648	22496	528081	297786
288649	22496	528083	297788
288650	22496	528084	297790
288651	22496	528085	297792
288652	22496	528086	297793
288653	22496	528087	297794
288654	22497	528099	297795
288655	22497	528100	297796
288656	22497	528101	297797
288657	22497	528102	297798
288658	22497	528103	297799
288659	22497	528104	297801
288660	22497	528105	297803
288661	22497	528106	297804
288662	22497	528107	297806
288663	22497	528108	297808
288664	22497	528109	297810
288665	22497	528110	297812
288666	22497	528111	297814
288667	22497	528112	297815
288668	22497	528113	297817
288669	22497	528114	297820
288670	22497	528115	297821
288671	22497	528116	297822
288672	22497	528117	297823
288673	22497	528119	297825
288674	22497	528120	297827
288675	22497	528121	297828
288676	22497	528123	297830
288677	22498	528134	297831
288678	22498	528135	297832
288679	22498	528136	297834
288680	22498	528137	297836
288681	22498	528138	297837
288682	22498	528139	297838
288683	22498	528140	297840
288684	22498	528141	297841
288685	22498	528142	297843
288686	22498	528143	297845
288687	22498	528144	297846
288688	22499	528155	297848
288689	22499	528156	297849
288690	22499	528157	297851
288691	22499	528158	297853
288692	22499	528159	297855
288693	22499	528160	297856
288694	22499	528161	297858
288695	22499	528162	297860
288696	22499	528163	297861
288697	22499	528164	297863
288698	22499	528165	297864
288699	22499	528166	297866
288700	22499	528167	297868
288701	22499	528168	297870
288702	22499	528169	297871
288703	22499	528170	297872
288704	22499	528171	297874
288705	22499	528172	297876
288706	22500	528183	297878
288707	22500	528184	297879
288708	22500	528185	297882
288709	22500	528186	297884
288710	22500	528187	297885
288711	22500	528188	297887
288712	22500	528189	297888
288713	22500	528190	297889
288714	22500	528191	297891
288715	22500	528192	297893
288716	22500	528193	297895
288717	22500	528194	297896
288718	22500	528195	297897
288719	22500	528196	297899
288720	22500	528197	297901
288721	22500	528198	297903
288722	22501	528209	297905
288723	22501	528210	297906
288724	22501	528211	297908
288725	22501	528212	297910
288726	22501	528213	297913
288727	22501	528214	297915
288728	22501	528215	297917
288729	22501	528216	297918
288730	22501	528217	297919
288731	22501	528219	297922
288732	22501	528220	297925
288733	22501	528221	297926
288734	22501	528222	297928
288735	22501	528223	297930
288736	22501	528224	297931
288737	22502	528235	297933
288738	22502	528236	297936
288739	22502	528239	297937
288740	22502	528241	297939
288741	22502	528242	297940
288742	22502	528243	297941
288743	22502	528244	297942
288744	22502	528245	297944
288745	22502	528246	297946
288746	22502	528247	297948
288747	22502	528248	297950
288748	22502	528249	297951
288749	22502	528250	297952
288750	22502	528251	297954
288751	22502	528252	297955
288752	22502	528253	297956
288753	22503	528264	297958
288754	22503	528265	297960
288755	22503	528266	297961
288756	22503	528267	297962
288757	22503	528269	297964
288758	22503	528270	297965
288759	22503	528271	297966
288760	22503	528272	297967
288761	22503	528273	297969
288762	22503	528274	297970
288763	22503	528275	297971
288764	22503	528276	297972
288765	22503	528277	297974
288766	22503	528278	297975
288767	22503	528279	297977
288768	22503	528280	297979
288769	22503	528281	297981
288770	22503	528282	297983
288771	22504	528293	297984
288772	22504	528294	297985
288773	22504	528295	297986
288774	22504	528296	297987
288775	22504	528297	297990
288776	22504	528298	297992
288777	22504	528299	297994
288778	22504	528300	297995
288779	22504	528301	297997
288780	22504	528302	297998
288781	22504	528303	298000
288782	22504	528304	298001
288783	22504	528305	298002
288784	22504	528306	298003
288785	22504	528307	298004
288786	22504	528308	298005
288787	22504	528309	298006
288788	22504	528310	298007
288789	22504	528311	298008
288790	22504	528312	298009
288791	22504	528313	298010
288792	22505	528324	298011
288793	22505	528325	298012
288794	22505	528326	298013
288795	22505	528327	298014
288796	22505	528328	298016
288797	22505	528329	298018
288798	22505	528330	298020
288799	22505	528331	298021
288800	22505	528332	298022
288801	22505	528333	298023
288802	22505	528334	298025
288803	22505	528335	298026
288804	22505	528336	298029
288805	22505	528337	298031
288806	22505	528338	298032
288807	22505	528339	298033
288808	22505	528340	298034
288809	22506	528351	298037
288810	22506	528352	298038
288811	22506	528353	298039
288812	22506	528354	298040
288813	22506	528355	298041
288814	22506	528356	298043
288815	22506	528357	298044
288816	22506	528358	298045
288817	22506	528359	298047
288818	22506	528360	298048
288819	22506	528361	298050
288820	22507	528372	298053
288821	22507	528373	298055
288822	22507	528374	298056
288823	22507	528375	298057
288824	22507	528376	298058
288825	22507	528377	298059
288826	22507	528378	298061
288827	22507	528379	298063
288828	22507	528380	298064
288829	22507	528381	298065
288830	22507	528382	298067
288831	22507	528383	298068
288832	22507	528384	298070
288833	22507	528385	298072
288834	22507	528386	298073
288835	22508	528397	298074
288836	22508	528398	298075
288837	22508	528399	298076
288838	22508	528400	298077
288839	22508	528401	298078
288840	22508	528402	298080
288841	22508	528403	298082
288842	22508	528404	298083
288843	22508	528405	298084
288844	22508	528406	298085
288845	22508	528407	298086
288846	22508	528408	298087
288847	22508	528409	298088
288848	22508	528410	298089
288849	22508	528411	298090
288850	22509	528423	298091
288851	22509	528424	298092
288852	22509	528425	298093
288853	22509	528426	298094
288854	22509	528427	298095
288855	22509	528428	298097
288856	22509	528429	298098
288857	22509	528430	298101
288858	22509	528431	298103
288859	22509	528432	298104
288860	22509	528433	298106
288861	22509	528434	298108
288862	22509	528435	298110
288863	22509	528436	298112
288864	22509	528437	298113
288865	22509	528438	298115
288866	22509	528439	298117
288867	22509	528440	298118
288868	22510	528451	298120
288869	22510	528452	298121
288870	22510	528453	298122
288871	22510	528454	298123
288872	22510	528455	298124
288873	22510	528456	298126
288874	22510	528457	298127
288875	22510	528458	298128
288876	22510	528459	298130
288877	22510	528460	298132
288878	22510	528461	298133
288879	22510	528462	298135
288880	22510	528463	298136
288881	22510	528464	298137
288882	22510	528465	298139
288883	22510	528466	298140
288884	22510	528467	298142
288885	22510	528468	298143
288886	22510	528469	298144
288887	22511	528480	298146
288888	22511	528481	298147
288889	22511	528482	298148
288890	22511	528483	298150
288891	22511	528484	298151
288892	22511	528485	298152
288893	22511	528486	298154
288894	22511	528487	298155
288895	22511	528488	298156
288896	22511	528489	298157
288897	22511	528490	298158
288898	22511	528491	298159
288899	22511	528492	298160
288900	22511	528493	298161
288901	22512	528504	298162
288902	22512	528505	298163
288903	22512	528506	298164
288904	22512	528507	298165
288905	22512	528508	298166
288906	22512	528509	298167
288907	22512	528510	298169
288908	22512	528511	298170
288909	22512	528512	298171
288910	22512	528513	298173
288911	22512	528514	298174
288912	22512	528515	298176
288913	22512	528516	298179
288914	22512	528517	298180
288915	22512	528518	298181
288916	22512	528519	298183
288917	22512	528520	298184
288918	22512	528521	298187
288919	22513	528532	298188
288920	22513	528533	298189
288921	22513	528534	298190
288922	22513	528535	298193
288923	22513	528536	298194
288924	22513	528537	298195
288925	22513	528538	298196
288926	22514	528549	298197
288927	22514	528550	298198
288928	22514	528551	298199
288929	22514	528552	298200
288930	22514	528553	298202
288931	22514	528554	298203
288932	22514	528555	298204
288933	22514	528556	298205
288934	22514	528557	298206
288935	22514	528558	298208
288936	22514	528559	298209
288937	22514	528560	298210
288938	22514	528561	298211
288939	22515	528572	298212
288940	22515	528573	298213
288941	22515	528574	298216
288942	22515	528575	298218
288943	22515	528576	298219
288944	22515	528577	298220
288945	22515	528578	298221
288946	22515	528579	298222
288947	22515	528580	298224
288948	22515	528581	298225
288949	22515	528582	298226
288950	22515	528583	298227
288951	22516	528594	298228
288952	22516	528595	298229
288953	22516	528596	298230
288954	22516	528598	298232
288955	22516	528599	298233
288956	22516	528600	298234
288957	22516	528601	298235
288958	22516	528602	298236
288959	22516	528603	298238
288960	22516	528604	298239
288961	22516	528605	298240
288962	22516	528606	298241
288963	22516	528607	298242
288964	22516	528608	298243
288965	22516	528610	298246
288966	22516	528611	298247
288967	22516	528612	298248
288968	22517	528623	298249
288969	22517	528624	298250
288970	22517	528625	298251
288971	22517	528626	298252
288972	22517	528627	298253
288973	22518	528638	298254
288974	22518	528639	298256
288975	22518	528640	298257
288976	22518	528641	298258
288977	22518	528642	298259
288978	22518	528643	298260
288979	22518	528644	298261
288980	22518	528645	298262
288981	22518	528647	298264
288982	22518	528648	298265
288983	22518	528649	298266
288984	22518	528650	298267
288985	22518	528651	298268
288986	22518	528652	298269
288987	22518	528653	298270
288988	22518	528654	298271
288989	22519	528666	298274
288990	22519	528667	298277
288991	22519	528668	298279
288992	22519	528669	298280
288993	22519	528670	298281
288994	22519	528671	298283
288995	22519	528672	298284
288996	22519	528673	298286
288997	22519	528674	298288
288998	22519	528675	298290
288999	22519	528676	298291
289000	22520	528687	298293
289001	22520	528688	298294
289002	22520	528689	298295
289003	22520	528690	298296
289004	22520	528691	298297
289005	22520	528692	298298
289006	22520	528693	298300
289007	22520	528694	298301
289008	22520	528695	298303
289009	22521	528706	298305
289010	22521	528707	298306
289011	22521	528708	298307
289012	22521	528709	298308
289013	22521	528710	298309
289014	22521	528711	298311
289015	22521	528712	298313
289016	22522	528723	298315
289017	22522	528724	298316
289018	22522	528725	298318
289019	22522	528726	298320
289020	22522	528727	298321
289021	22522	528728	298322
289022	22522	528729	298323
289023	22522	528730	298325
289024	22522	528731	298326
289025	22522	528734	298327
289026	22522	528736	298329
289027	22522	528737	298330
289028	22522	528738	298331
289029	22522	528739	298332
289030	22522	528740	298333
289031	22522	528741	298334
289032	22522	528742	298336
289033	22522	528743	298337
289034	22523	528754	298339
289035	22523	528755	298340
289036	22523	528756	298342
289037	22523	528757	298343
289038	22523	528758	298345
289039	22523	528759	298346
289040	22523	528760	298348
289041	22523	528761	298349
289042	22523	528762	298351
289043	22523	528763	298352
289044	22523	528764	298354
289045	22523	528765	298355
289046	22523	528766	298357
289047	22523	528767	298358
289048	22523	528768	298359
289049	22523	528769	298361
289050	22523	528770	298362
289051	22524	528781	298363
289052	22524	528782	298364
289053	22524	528783	298366
289054	22524	528784	298367
289055	22524	528785	298369
289056	22524	528786	298370
289057	22524	528787	298371
289058	22524	528788	298372
289059	22524	528789	298373
289060	22524	528790	298374
289061	22524	528791	298376
289062	22524	528792	298378
289063	22524	528793	298379
289064	22524	528794	298381
289065	22524	528795	298382
289066	22524	528796	298384
289067	22524	528797	298386
289068	22524	528798	298387
289069	22525	528809	298389
289070	22525	528810	298390
289071	22525	528811	298391
289072	22525	528812	298393
289073	22525	528813	298395
289074	22525	528814	298396
289075	22525	528815	298397
289076	22525	528816	298399
289077	22525	528817	298400
289078	22525	528818	298401
289079	22525	528819	298403
289080	22525	528820	298404
289081	22526	528831	298405
289082	22526	528832	298406
289083	22526	528833	298407
289084	22526	528834	298408
289085	22526	528835	298409
289086	22526	528836	298410
289087	22526	528837	298412
289088	22526	528838	298414
289089	22526	528839	298415
289090	22526	528840	298416
289091	22526	528842	298418
289092	22526	528843	298419
289093	22526	528844	298421
289094	22527	528855	298422
289095	22527	528856	298424
289096	22527	528857	298425
289097	22527	528858	298426
289098	22527	528859	298427
289099	22527	528860	298428
289100	22527	528861	298429
289101	22527	528862	298430
289102	22527	528863	298432
289103	22527	528864	298433
289104	22527	528865	298435
289105	22527	528866	298437
289106	22527	528867	298439
289107	22527	528868	298441
289108	22527	528869	298442
289109	22528	528880	298445
289110	22528	528881	298446
289111	22528	528882	298447
289112	22528	528883	298448
289113	22528	528884	298450
289114	22528	528885	298451
289115	22528	528886	298453
289116	22528	528887	298454
289117	22528	528888	298455
289118	22528	528889	298456
289119	22528	528890	298457
289120	22529	528901	298459
289121	22529	528902	298460
289122	22529	528903	298461
289123	22529	528904	298462
289124	22529	528905	298464
289125	22529	528906	298465
289126	22529	528907	298466
289127	22529	528908	298468
289128	22529	528909	298469
289129	22529	528910	298471
289130	22529	528911	298473
289131	22529	528913	298476
289132	22529	528914	298478
289133	22529	528915	298479
289134	22529	528916	298480
289135	22529	528917	298482
289136	22529	528918	298483
289137	22529	528919	298484
289138	22529	528920	298485
289139	22529	528921	298486
289140	22530	528932	298488
289141	22530	528933	298490
289142	22530	528934	298491
289143	22530	528935	298492
289144	22530	528936	298493
289145	22530	528937	298496
289146	22530	528938	298497
289147	22530	528939	298498
289148	22530	528940	298500
289149	22530	528941	298501
289150	22530	528942	298502
289151	22530	528943	298503
289152	22530	528944	298505
289153	22530	528945	298506
289154	22530	528946	298507
289155	22530	528947	298509
289156	22530	528948	298510
289157	22530	528949	298512
289158	22531	528960	298514
289159	22531	528961	298516
289160	22531	528962	298518
289161	22531	528963	298520
289162	22531	528964	298521
289163	22531	528965	298522
289164	22531	528966	298523
289165	22531	528967	298524
289166	22531	528968	298525
289167	22531	528969	298527
289168	22531	528970	298528
289169	22531	528971	298529
289170	22531	528972	298531
289171	22531	528973	298532
289172	22531	528974	298533
289173	22531	528975	298534
289174	22531	528976	298536
289175	22532	528987	298538
289176	22532	528988	298539
289177	22532	528989	298541
289178	22532	528990	298542
289179	22532	528991	298544
289180	22532	528992	298545
289181	22532	528993	298546
289182	22532	528994	298547
289183	22532	528995	298549
289184	22532	528996	298551
289185	22532	528997	298553
289186	22533	529008	298555
289187	22533	529009	298556
289188	22533	529010	298557
289189	22533	529011	298558
289190	22533	529012	298559
289191	22533	529013	298560
289192	22533	529014	298561
289193	22533	529015	298563
289194	22534	529026	298564
289195	22534	529027	298565
289196	22534	529028	298566
289197	22534	529029	298567
289198	22534	529030	298569
289199	22534	529031	298571
289200	22534	529032	298573
289201	22534	529033	298574
289202	22534	529034	298575
289203	22534	529035	298576
289204	22534	529036	298577
289205	22534	529037	298579
289206	22535	529048	298581
289207	22535	529049	298582
289208	22535	529050	298584
289209	22535	529051	298585
289210	22535	529052	298588
289211	22535	529053	298589
289212	22535	529054	298591
289213	22535	529055	298592
289214	22535	529056	298594
289215	22535	529057	298595
