Verse	WLCsort	WLC	clauseID
52	1226	וַיִּקַּ֗ח	c215
52	1227	אַחַת֙	c215
52	1228	מִצַּלְעֹתָ֔יו	c215
52	1229	וַיִּסְגֹּ֥ר	c216
52	1230	בָּשָׂ֖ר	c216
52	1231	תַּחְתֶּֽנָּה׃	c216
53	1242	וַיִּבֶן֩	c217
53	1243	יְהוָ֨ה	c217
53	1244	אֱלֹהִ֧ים ׀	c217
53	1245	אֶֽת־	c217
53	1246	הַצֵּלָ֛ע	c217
53	1247	אֲשֶׁר־	c218
53	1248	לָקַ֥ח	c218
53	1249	מִן־	
53	1250	הָֽאָדָ֖ם	c218
53	1251	לְאִשָּׁ֑ה	c219
53	1252	וַיְבִאֶ֖הָ	c220
53	1253	אֶל־	c220
53	1254	הָֽאָדָֽם׃	c220
54	1265	וַיֹּאמֶר֮	c221
54	1266	הָֽאָדָם֒	c221
54	1267	זֹ֣את	c222
54	1268	הַפַּ֗עַם	c222
54	1269	עֶ֚צֶם	c222
54	1270	מֵֽעֲצָמַ֔י	c222
54	1271	וּבָשָׂ֖ר	c222
54	1272	מִבְּשָׂרִ֑י	c222
54	1273	לְזֹאת֙	c223
54	1274	יִקָּרֵ֣א	c223
54	1275	אִשָּׁ֔ה	c223
54	1276	כִּ֥י	c224
54	1277	מֵאִ֖ישׁ	c224
54	1278	לֻֽקֳחָה־	c224
54	1279	זֹּֽאת׃	c224
55	1290	עַל־	c225
55	1291	כֵּן֙	c225
55	1292	יַֽעֲזָב־	c225
55	1293	אִ֔ישׁ	c225
55	1294	אֶת־	c225
55	1295	אָבִ֖יו	c225
55	1296	וְאֶת־	c225
55	1297	אִמּ֑וֹ	c225
55	1298	וְדָבַ֣ק	c226
55	1299	בְּאִשְׁתּ֔וֹ	c226
55	1300	וְהָי֖וּ	c227
55	1301	לְבָשָׂ֥ר	c227
55	1302	אֶחָֽד׃	c227
56	1313	וַיִּֽהְי֤וּ	c228
56	1314	שְׁנֵיהֶם֙	c228
56	1315	עֲרוּמִּ֔ים	c228
56	1316	הָֽאָדָ֖ם	c228
56	1317	וְאִשְׁתּ֑וֹ	c228
56	1318	וְלֹ֖א	c229
56	1319	יִתְבֹּשָֽׁשׁוּ׃	c229
57	1330	וְהַנָּחָשׁ֙	c230
57	1331	הָיָ֣ה	c230
57	1332	עָר֔וּם	c230
57	1333	מִכֹּל֙	c230
57	1334	חַיַּ֣ת	c230
57	1335	הַשָּׂדֶ֔ה	c230
57	1336	אֲשֶׁ֥ר	c231
57	1337	עָשָׂ֖ה	c231
57	1338	יְהוָ֣ה	c231
57	1339	אֱלֹהִ֑ים	c231
57	1340	וַיֹּ֙אמֶר֙	c232
57	1341	אֶל־	c232
57	1342	הָ֣אִשָּׁ֔ה	c232
57	1343	אַ֚ף	c233
57	1344	כִּֽי־	c233
57	1345	אָמַ֣ר	c233
57	1346	אֱלֹהִ֔ים	c233
57	1347	לֹ֣א	c234
57	1348	תֹֽאכְל֔וּ	c234
57	1349	מִכֹּ֖ל	c234
57	1350	עֵ֥ץ	c234
57	1351	הַגָּֽן׃	c234
58	1362	וַתֹּ֥אמֶר	c235
58	1363	הָֽאִשָּׁ֖ה	c235
58	1364	אֶל־	c235
58	1365	הַנָּחָ֑שׁ	c235
58	1366	מִפְּרִ֥י	c236
58	1367	עֵֽץ־	c236
58	1368	הַגָּ֖ן	c236
58	1369	נֹאכֵֽל׃	c236
59	1380	וּמִפְּרִ֣י	c237
59	1381	הָעֵץ֮	c237
59	1382	אֲשֶׁ֣ר	c238
59	1383	בְּתוֹךְ־	c238
59	1384	הַגָּן֒	c238
59	1385	אָמַ֣ר	c239
59	1386	אֱלֹהִ֗ים	c239
59	1387	לֹ֤א	c240
59	1388	תֹֽאכְלוּ֙	c240
59	1389	מִמֶּ֔נּוּ	
59	1390	וְלֹ֥א	c241
59	1391	תִגְּע֖וּ	c241
59	1392	בּ֑וֹ	
59	1393	פֶּן־	c242
59	1394	תְּמֻתֽוּן׃	c242
60	1405	וַיֹּ֥אמֶר	c243
60	1406	הַנָּחָ֖שׁ	c243
60	1407	אֶל־	c243
60	1408	הָֽאִשָּׁ֑ה	c243
60	1409	לֹֽא־	c244
60	1410	מ֖וֹת	c244
60	1411	תְּמֻתֽוּן׃	c244
61	1422	כִּ֚י	c245
61	1423	יֹדֵ֣עַ	c245
61	1424	אֱלֹהִ֔ים	c245
61	1425	כִּ֗י	c246
61	1426	בְּיוֹם֙	c246
61	1427	אֲכָלְכֶ֣ם	c247
61	1428	מִמֶּ֔נּוּ	
61	1429	וְנִפְקְח֖וּ	c248
61	1430	עֵֽינֵיכֶ֑ם	c248
61	1431	וִהְיִיתֶם֙	c249
61	1432	כֵּֽאלֹהִ֔ים	c249
61	1433	יֹדְעֵ֖י	c250
61	1434	ט֥וֹב	c250
61	1435	וָרָֽע׃	c250
62	1446	וַתֵּ֣רֶא	c251
62	1447	הָֽאִשָּׁ֡ה	c251
62	1448	כִּ֣י	c252
62	1449	טוֹב֩	c252
62	1450	הָעֵ֨ץ	c252
62	1451	לְמַאֲכָ֜ל	c252
62	1452	וְכִ֧י	c253
62	1453	תַֽאֲוָה־	c253
62	1454	ה֣וּא	c253
62	1455	לָעֵינַ֗יִם	c253
62	1456	וְנֶחְמָ֤ד	c254
62	1457	הָעֵץ֙	c254
62	1458	לְהַשְׂכִּ֔יל	c255
62	1459	וַתִּקַּ֥ח	c256
62	1460	מִפִּרְי֖וֹ	c256
62	1461	וַתֹּאכַ֑ל	c257
62	1462	וַתִּתֵּ֧ן	c258
62	1463	גַּם־	c258
62	1464	לְאִישָׁ֛הּ	c258
62	1465	עִמָּ֖הּ	c258
62	1466	וַיֹּאכַֽל׃	c259
63	1477	וַתִּפָּקַ֙חְנָה֙	c260
63	1478	עֵינֵ֣י	c260
63	1479	שְׁנֵיהֶ֔ם	c260
63	1480	וַיֵּ֣דְע֔וּ	c261
63	1481	כִּ֥י	c262
63	1482	עֵֽירֻמִּ֖ם	c262
63	1483	הֵ֑ם	c262
63	1484	וַֽיִּתְפְּרוּ֙	c263
63	1485	עֲלֵ֣ה	c263
63	1486	תְאֵנָ֔ה	c263
63	1487	וַיַּעֲשׂ֥וּ	c264
63	1488	לָהֶ֖ם	
63	1489	חֲגֹרֹֽת׃	c264
64	1500	וַֽיִּשְׁמְע֞וּ	c265
64	1501	אֶת־	c265
64	1502	ק֨וֹל	c265
64	1503	יְהוָ֧ה	c265
64	1504	אֱלֹהִ֛ים	c265
64	1505	מִתְהַלֵּ֥ךְ	c266
64	1506	בַּגָּ֖ן	c266
64	1507	לְר֣וּחַ	c266
64	1508	הַיּ֑וֹם	c266
64	1509	וַיִּתְחַבֵּ֨א	c267
64	1510	הָֽאָדָ֜ם	c267
64	1511	וְאִשְׁתּ֗וֹ	c267
64	1512	מִפְּנֵי֙	c267
64	1513	יְהוָ֣ה	c267
64	1514	אֱלֹהִ֔ים	c267
64	1515	בְּת֖וֹךְ	c267
64	1516	עֵ֥ץ	c267
64	1517	הַגָּֽן׃	c267
65	1528	וַיִּקְרָ֛א	c268
65	1529	יְהוָ֥ה	c268
65	1530	אֱלֹהִ֖ים	c268
65	1531	אֶל־	c268
65	1532	הָֽאָדָ֑ם	c268
65	1533	וַיֹּ֥אמֶר	c269
65	1534	ל֖וֹ	
65	1535	אַיֶּֽכָּה׃	c270
66	1546	וַיֹּ֕אמֶר	c271
66	1547	אֶת־	c272
66	1548	קֹלְךָ֥	c272
66	1549	שָׁמַ֖עְתִּי	c272
66	1550	בַּגָּ֑ן	c272
66	1551	וָאִירָ֛א	c273
66	1552	כִּֽי־	c274
66	1553	עֵירֹ֥ם	c274
66	1554	אָנֹ֖כִי	c274
66	1555	וָאֵחָבֵֽא׃	c275
67	1566	וַיֹּ֕אמֶר	c276
67	1567	מִ֚י	c277
67	1568	הִגִּ֣יד	c277
67	1569	לְךָ֔	
67	1570	כִּ֥י	c278
67	1571	עֵירֹ֖ם	c278
67	1572	אָ֑תָּה	c278
67	1573	הֲמִן־	
67	1574	הָעֵ֗ץ	c279
67	1575	אֲשֶׁ֧ר	c280
67	1576	צִוִּיתִ֛יךָ	c280
67	1577	לְבִלְתִּ֥י	c281
67	1578	אֲכָל־	c281
67	1579	מִמֶּ֖נּוּ	
67	1580	אָכָֽלְתָּ׃	c282
68	1591	וַיֹּ֖אמֶר	c283
68	1592	הָֽאָדָ֑ם	c283
68	1593	הָֽאִשָּׁה֙	c284
68	1594	אֲשֶׁ֣ר	c285
68	1595	נָתַ֣תָּה	c285
68	1596	עִמָּדִ֔י	c285
68	1597	הִ֛וא	c286
68	1598	נָֽתְנָה־	c286
68	1599	לִּ֥י	
68	1600	מִן־	
68	1601	הָעֵ֖ץ	c286
68	1602	וָאֹכֵֽל׃	c287
69	1613	וַיֹּ֨אמֶר	c288
69	1614	יְהוָ֧ה	c288
69	1615	אֱלֹהִ֛ים	c288
69	1616	לָאִשָּׁ֖ה	c288
69	1617	מַה־	c289
69	1618	זֹּ֣את	c289
69	1619	עָשִׂ֑ית	c289
69	1620	וַתֹּ֙אמֶר֙	c290
69	1621	הָֽאִשָּׁ֔ה	c290
69	1622	הַנָּחָ֥שׁ	c291
69	1623	הִשִּׁיאַ֖נִי	c291
69	1624	וָאֹכֵֽל׃	c292
70	1635	וַיֹּאמֶר֩	c293
70	1636	יְהֹוָ֨ה	c293
70	1637	אֱלֹהִ֥ים ׀	c293
70	1638	אֶֽל־	c293
70	1639	הַנָּחָשׁ֮	c293
70	1640	כִּ֣י	c294
70	1641	עָשִׂ֣יתָ	c294
70	1642	זֹּאת֒	c294
70	1643	אָר֤וּר	c295
70	1644	אַתָּה֙	c295
70	1645	מִכָּל־	c295
70	1646	הַבְּהֵמָ֔ה	c295
70	1647	וּמִכֹּ֖ל	c295
70	1648	חַיַּ֣ת	c295
70	1649	הַשָּׂדֶ֑ה	c295
70	1650	עַל־	c296
70	1651	גְּחֹנְךָ֣	c296
70	1652	תֵלֵ֔ךְ	c296
70	1653	וְעָפָ֥ר	c297
70	1654	תֹּאכַ֖ל	c297
70	1655	כָּל־	c297
70	1656	יְמֵ֥י	c297
70	1657	חַיֶּֽיךָ׃	c297
71	1668	וְאֵיבָ֣ה ׀	c298
71	1669	אָשִׁ֗ית	c298
71	1670	בֵּֽינְךָ֙	c298
71	1671	וּבֵ֣ין	c298
71	1672	הָֽאִשָּׁ֔ה	c298
71	1673	וּבֵ֥ין	c298
71	1674	זַרְעֲךָ֖	c298
71	1675	וּבֵ֣ין	c298
71	1676	זַרְעָ֑הּ	c298
71	1677	ה֚וּא	c299
71	1678	יְשׁוּפְךָ֣	c299
71	1679	רֹ֔אשׁ	c299
71	1680	וְאַתָּ֖ה	c300
71	1681	תְּשׁוּפֶ֥נּוּ	c300
71	1682	עָקֵֽב׃	c300
71	1683	ס	
72	1694	אֶֽל־	c301
72	1695	הָאִשָּׁ֣ה	c301
72	1696	אָמַ֗ר	c301
72	1697	הַרְבָּ֤ה	c302
72	1698	אַרְבֶּה֙	c302
72	1699	עִצְּבוֹנֵ֣ךְ	c302
72	1700	וְהֵֽרֹנֵ֔ךְ	c302
72	1701	בְּעֶ֖צֶב	c303
72	1702	תֵּֽלְדִ֣י	c303
72	1703	בָנִ֑ים	c303
72	1704	וְאֶל־	c304
72	1705	אִישֵׁךְ֙	c304
72	1706	תְּשׁ֣וּקָתֵ֔ךְ	c304
72	1707	וְה֖וּא	c305
72	1708	יִמְשָׁל־	c305
72	1709	בָּֽךְ׃	
72	1710	ס	
73	1721	וּלְאָדָ֣ם	c306
73	1722	אָמַ֗ר	c306
73	1723	כִּֽי־	c307
73	1724	שָׁמַעְתָּ֮	c307
73	1725	לְק֣וֹל	c307
73	1726	אִשְׁתֶּךָ֒	c307
73	1727	וַתֹּ֙אכַל֙	c308
73	1728	מִן־	
73	1729	הָעֵ֔ץ	c308
73	1730	אֲשֶׁ֤ר	c309
73	1731	צִוִּיתִ֙יךָ֙	c309
73	1732	לֵאמֹ֔ר	c310
73	1733	לֹ֥א	c311
73	1734	תֹאכַ֖ל	c311
73	1735	מִמֶּ֑נּוּ	
73	1736	אֲרוּרָ֤ה	c312
73	1737	הָֽאֲדָמָה֙	c312
73	1738	בַּֽעֲבוּרֶ֔ךָ	c312
73	1739	בְּעִצָּבוֹן֙	c313
73	1740	תֹּֽאכֲלֶ֔נָּה	c313
73	1741	כֹּ֖ל	c313
73	1742	יְמֵ֥י	c313
73	1743	חַיֶּֽיךָ׃	c313
74	1754	וְק֥וֹץ	c314
74	1755	וְדַרְדַּ֖ר	c314
74	1756	תַּצְמִ֣יחַֽ	c314
74	1757	לָ֑ךְ	
74	1758	וְאָכַלְתָּ֖	c315
74	1759	אֶת־	c315
74	1760	עֵ֥שֶׂב	c315
74	1761	הַשָּׂדֶֽה׃	c315
75	1772	בְּזֵעַ֤ת	c316
75	1773	אַפֶּ֙יךָ֙	c316
75	1774	תֹּ֣אכַל	c316
75	1775	לֶ֔חֶם	c316
75	1776	עַ֤ד	c317
75	1777	שֽׁוּבְךָ֙	c317
75	1778	אֶל־	c317
75	1779	הָ֣אֲדָמָ֔ה	c317
75	1780	כִּ֥י	c318
75	1781	מִמֶּ֖נָּה	
75	1782	לֻקָּ֑חְתָּ	c318
75	1783	כִּֽי־	c319
75	1784	עָפָ֣ר	c319
75	1785	אַ֔תָּה	c319
75	1786	וְאֶל־	c320
75	1787	עָפָ֖ר	c320
75	1788	תָּשֽׁוּב׃	c320
76	1799	וַיִּקְרָ֧א	c321
76	1800	הָֽאָדָ֛ם	c321
76	1801	שֵׁ֥ם	c321
76	1802	אִשְׁתּ֖וֹ	c321
76	1803	חַוָּ֑ה	c321
76	1804	כִּ֛י	c322
76	1805	הִ֥וא	c322
76	1806	הָֽיְתָ֖ה	c322
76	1807	אֵ֥ם	c322
76	1808	כָּל־	c322
76	1809	חָֽי׃	c322
77	1820	וַיַּעַשׂ֩	c323
77	1821	יְהוָ֨ה	c323
77	1822	אֱלֹהִ֜ים	c323
77	1823	לְאָדָ֧ם	c323
77	1824	וּלְאִשְׁתּ֛וֹ	c323
77	1825	כָּתְנ֥וֹת	c323
77	1826	ע֖וֹר	c323
77	1827	וַיַּלְבִּשֵֽׁם׃	c324
77	1828	פ	
78	1839	וַיֹּ֣אמֶר ׀	c325
78	1840	יְהוָ֣ה	c325
78	1841	אֱלֹהִ֗ים	c325
78	1842	הֵ֤ן	c326
78	1843	הָֽאָדָם֙	c326
78	1844	הָיָה֙	c326
78	1845	כְּאַחַ֣ד	c326
78	1846	מִמֶּ֔נּוּ	
78	1847	לָדַ֖עַת	c327
78	1848	ט֣וֹב	c327
78	1849	וָרָ֑ע	c327
78	1850	וְעַתָּ֣ה ׀	c328
78	1851	פֶּן־	c329
78	1852	יִשְׁלַ֣ח	c329
78	1853	יָד֗וֹ	c329
78	1854	וְלָקַח֙	c330
78	1855	גַּ֚ם	c330
78	1856	מֵעֵ֣ץ	c330
78	1857	הַֽחַיִּ֔ים	c330
78	1858	וְאָכַ֖ל	c331
78	1859	וָחַ֥י	c332
78	1860	לְעֹלָֽם׃	c332
79	1871	וַֽיְשַׁלְּחֵ֛הוּ	c333
79	1872	יְהוָ֥ה	c333
79	1873	אֱלֹהִ֖ים	c333
79	1874	מִגַּן־	c333
79	1875	עֵ֑דֶן	c333
79	1876	לַֽעֲבֹד֙	c334
79	1877	אֶת־	c334
79	1878	הָ֣אֲדָמָ֔ה	c334
79	1879	אֲשֶׁ֥ר	c335
79	1880	לֻקַּ֖ח	c335
79	1881	מִשָּֽׁם׃	c335
80	1892	וַיְגָ֖רֶשׁ	c336
80	1893	אֶת־	c336
80	1894	הָֽאָדָ֑ם	c336
80	1895	וַיַּשְׁכֵּן֩	c337
80	1896	מִקֶּ֨דֶם	c337
80	1897	לְגַן־	c337
80	1898	עֵ֜דֶן	c337
80	1899	אֶת־	c337
80	1900	הַכְּרֻבִ֗ים	c337
80	1901	וְאֵ֨ת	c337
80	1902	לַ֤הַט	c337
80	1903	הַחֶ֙רֶב֙	c337
80	1904	הַמִּתְהַפֶּ֔כֶת	c338
80	1905	לִשְׁמֹ֕ר	c339
80	1906	אֶת־	c339
80	1907	דֶּ֖רֶךְ	c339
80	1908	עֵ֥ץ	c339
80	1909	הַֽחַיִּֽים׃	c339
80	1910	ס	
81	1921	וְהָ֣אָדָ֔ם	c340
81	1922	יָדַ֖ע	c340
81	1923	אֶת־	c340
81	1924	חַוָּ֣ה	c340
81	1925	אִשְׁתּ֑וֹ	c340
81	1926	וַתַּ֙הַר֙	c341
81	1927	וַתֵּ֣לֶד	c342
81	1928	אֶת־	c342
81	1929	קַ֔יִן	c342
81	1930	וַתֹּ֕אמֶר	c343
81	1931	קָנִ֥יתִי	c344
81	1932	אִ֖ישׁ	c344
81	1933	אֶת־	c344
81	1934	יְהוָֽה׃	c344
82	1945	וַתֹּ֣סֶף	c345
82	1946	לָלֶ֔דֶת	c346
82	1947	אֶת־	c346
82	1948	אָחִ֖יו	c346
82	1949	אֶת־	c346
82	1950	הָ֑בֶל	c346
82	1951	וַֽיְהִי־	c347
82	1952	הֶ֙בֶל֙	c347
82	1953	רֹ֣עֵה	c347
82	1954	צֹ֔אן	c347
82	1955	וְקַ֕יִן	c348
82	1956	הָיָ֖ה	c348
82	1957	עֹבֵ֥ד	c348
82	1958	אֲדָמָֽה׃	c348
83	1969	וַֽיְהִ֖י	c349
83	1970	מִקֵּ֣ץ	c349
83	1971	יָמִ֑ים	c349
83	1972	וַיָּבֵ֨א	c350
83	1973	קַ֜יִן	c350
83	1974	מִפְּרִ֧י	c350
83	1975	הָֽאֲדָמָ֛ה	c350
83	1976	מִנְחָ֖ה	c350
83	1977	לַֽיהוָֽה׃	c350
84	1988	וְהֶ֨בֶל	c351
84	1989	הֵבִ֥יא	c351
84	1990	גַם־	c351
84	1991	ה֛וּא	c351
84	1992	מִבְּכֹר֥וֹת	c351
84	1993	צֹאנ֖וֹ	c351
84	1994	וּמֵֽחֶלְבֵהֶ֑ן	c351
84	1995	וַיִּ֣שַׁע	c352
84	1996	יְהוָ֔ה	c352
84	1997	אֶל־	c352
84	1998	הֶ֖בֶל	c352
84	1999	וְאֶל־	c352
84	2000	מִנְחָתֽוֹ׃	c352
85	2011	וְאֶל־	c353
85	2012	קַ֥יִן	c353
85	2013	וְאֶל־	c353
85	2014	מִנְחָת֖וֹ	c353
85	2015	לֹ֣א	c353
85	2016	שָׁעָ֑ה	c353
85	2017	וַיִּ֤חַר	c354
85	2018	לְקַ֙יִן֙	c354
85	2019	מְאֹ֔ד	c354
85	2020	וַֽיִּפְּל֖וּ	c355
85	2021	פָּנָֽיו׃	c355
86	2032	וַיֹּ֥אמֶר	c356
86	2033	יְהוָ֖ה	c356
86	2034	אֶל־	c356
86	2035	קָ֑יִן	c356
86	2036	לָ֚מָּה	c357
86	2037	חָ֣רָה	c357
86	2038	לָ֔ךְ	
86	2039	וְלָ֖מָּה	c358
86	2040	נָפְל֥וּ	c358
86	2041	פָנֶֽיךָ׃	c358
87	2052	הֲל֤וֹא	c359
87	2053	אִם־	c360
87	2054	תֵּיטִיב֙	c360
87	2055	שְׂאֵ֔ת	c361
87	2056	וְאִם֙	c362
87	2057	לֹ֣א	c362
87	2058	תֵיטִ֔יב	c362
87	2059	לַפֶּ֖תַח	c363
87	2060	חַטָּ֣את	c363
87	2061	רֹבֵ֑ץ	c363
87	2062	וְאֵלֶ֙יךָ֙	c364
87	2063	תְּשׁ֣וּקָת֔וֹ	c364
87	2064	וְאַתָּ֖ה	c365
87	2065	תִּמְשָׁל־	c365
87	2066	בּֽוֹ׃	
88	2077	וַיֹּ֥אמֶר	c366
88	2078	קַ֖יִן	c366
88	2079	אֶל־	c366
88	2080	הֶ֣בֶל	c366
88	2081	אָחִ֑יו	c366
88	2082	וַֽיְהִי֙	c367
88	2083	בִּהְיוֹתָ֣ם	c368
88	2084	בַּשָּׂדֶ֔ה	c368
88	2085	וַיָּ֥קָם	c369
88	2086	קַ֛יִן	c369
88	2087	אֶל־	c369
88	2088	הֶ֥בֶל	c369
88	2089	אָחִ֖יו	c369
88	2090	וַיַּהַרְגֵֽהוּ׃	c370
89	2101	וַיֹּ֤אמֶר	c371
89	2102	יְהוָה֙	c371
89	2103	אֶל־	c371
89	2104	קַ֔יִן	c371
89	2105	אֵ֖י	c372
89	2106	הֶ֣בֶל	c372
89	2107	אָחִ֑יךָ	c372
89	2108	וַיֹּ֙אמֶר֙	c373
89	2109	לֹ֣א	c374
89	2110	יָדַ֔עְתִּי	c374
89	2111	הֲשֹׁמֵ֥ר	c375
89	2112	אָחִ֖י	c375
89	2113	אָנֹֽכִי׃	c375
90	2124	וַיֹּ֖אמֶר	c376
90	2125	מֶ֣ה	c377
90	2126	עָשִׂ֑יתָ	c377
90	2127	ק֚וֹל	c378
90	2128	דְּמֵ֣י	c378
90	2129	אָחִ֔יךָ	c378
90	2130	צֹעֲקִ֥ים	c378
90	2131	אֵלַ֖י	c378
90	2132	מִן־	
90	2133	הָֽאֲדָמָֽה׃	c378
91	2144	וְעַתָּ֖ה	c379
91	2145	אָר֣וּר	c380
91	2146	אָ֑תָּה	c380
91	2147	מִן־	
91	2148	הָֽאֲדָמָה֙	c380
91	2149	אֲשֶׁ֣ר	c381
91	2150	פָּצְתָ֣ה	c381
91	2151	אֶת־	c381
91	2152	פִּ֔יהָ	c381
91	2153	לָקַ֛חַת	c382
91	2154	אֶת־	c382
91	2155	דְּמֵ֥י	c382
91	2156	אָחִ֖יךָ	c382
91	2157	מִיָּדֶֽךָ׃	c382
92	2168	כִּ֤י	c383
92	2169	תַֽעֲבֹד֙	c383
92	2170	אֶת־	c383
92	2171	הָ֣אֲדָמָ֔ה	c383
92	2172	לֹֽא־	c384
92	2173	תֹסֵ֥ף	c384
92	2174	תֵּת־	c385
92	2175	כֹּחָ֖הּ	c385
92	2176	לָ֑ךְ	
92	2177	נָ֥ע	c386
92	2178	וָנָ֖ד	c386
92	2179	תִּֽהְיֶ֥ה	c386
92	2180	בָאָֽרֶץ׃	c386
93	2191	וַיֹּ֥אמֶר	c387
93	2192	קַ֖יִן	c387
93	2193	אֶל־	c387
93	2194	יְהוָ֑ה	c387
93	2195	גָּד֥וֹל	c388
93	2196	עֲוֺנִ֖י	c388
93	2197	מִנְּשֹֽׂא׃	c389
94	2208	הֵן֩	c390
94	2209	גֵּרַ֨שְׁתָּ	c390
94	2210	אֹתִ֜י	c390
94	2211	הַיּ֗וֹם	c390
94	2212	מֵעַל֙	c390
94	2213	פְּנֵ֣י	c390
94	2214	הָֽאֲדָמָ֔ה	c390
94	2215	וּמִפָּנֶ֖יךָ	c391
94	2216	אֶסָּתֵ֑ר	c391
94	2217	וְהָיִ֜יתִי	c392
94	2218	נָ֤ע	c392
94	2219	וָנָד֙	c392
94	2220	בָּאָ֔רֶץ	c392
94	2221	וְהָיָ֥ה	c393
94	2222	כָל־	c394
94	2223	מֹצְאִ֖י	c395
94	2224	יַֽהַרְגֵֽנִי׃	c396
95	2235	וַיֹּ֧אמֶר	c397
95	2236	ל֣וֹ	
95	2237	יְהוָ֗ה	c397
95	2238	לָכֵן֙	c398
95	2239	כָּל־	c399
95	2240	הֹרֵ֣ג	c399
95	2241	קַ֔יִן	c399
95	2242	שִׁבְעָתַ֖יִם	c399
95	2243	יֻקָּ֑ם	c399
95	2244	וַיָּ֨שֶׂם	c400
95	2245	יְהוָ֤ה	c400
95	2246	לְקַ֙יִן֙	c400
95	2247	א֔וֹת	c400
95	2248	לְבִלְתִּ֥י	c401
95	2249	הַכּוֹת־	c401
95	2250	אֹת֖וֹ	c401
95	2251	כָּל־	c401
95	2252	מֹצְאֽוֹ׃	c401
96	2263	וַיֵּ֥צֵא	c402
96	2264	קַ֖יִן	c402
96	2265	מִלִּפְנֵ֣י	c402
96	2266	יְהוָ֑ה	c402
96	2267	וַיֵּ֥שֶׁב	c403
96	2268	בְּאֶֽרֶץ־	c403
96	2269	נ֖וֹד	c403
96	2270	קִדְמַת־	c403
96	2271	עֵֽדֶן׃	c403
97	2282	וַיֵּ֤דַע	c404
97	2283	קַ֙יִן֙	c404
97	2284	אֶת־	c404
97	2285	אִשְׁתּ֔וֹ	c404
97	2286	וַתַּ֖הַר	c405
97	2287	וַתֵּ֣לֶד	c406
97	2288	אֶת־	c406
97	2289	חֲנ֑וֹךְ	c406
97	2290	וַֽיְהִי֙	c407
97	2291	בֹּ֣נֶה	c408
97	2292	עִ֔יר	c408
97	2293	וַיִּקְרָא֙	c409
97	2294	שֵׁ֣ם	c409
97	2295	הָעִ֔יר	c409
97	2296	כְּשֵׁ֖ם	c409
97	2297	בְּנ֥וֹ	c409
97	2298	חֲנֽוֹךְ׃	c409
98	2309	וַיִּוָּלֵ֤ד	c410
98	2310	לַֽחֲנוֹךְ֙	c410
98	2311	אֶת־	c410
98	2312	עִירָ֔ד	c410
98	2313	וְעִירָ֕ד	c411
98	2314	יָלַ֖ד	c411
98	2315	אֶת־	c411
98	2316	מְחֽוּיָאֵ֑ל	c411
98	2317	וּמְחִיּיָאֵ֗ל	c412
98	2318	יָלַד֙	c412
98	2319	אֶת־	c412
98	2320	מְת֣וּשָׁאֵ֔ל	c412
98	2321	וּמְתוּשָׁאֵ֖ל	c413
98	2322	יָלַ֥ד	c413
98	2323	אֶת־	c413
98	2324	לָֽמֶךְ׃	c413
99	2335	וַיִּֽקַּֽח־	c414
99	2336	ל֥וֹ	
99	2337	לֶ֖מֶךְ	c414
99	2338	שְׁתֵּ֣י	c414
99	2339	נָשִׁ֑ים	c414
99	2340	שֵׁ֤ם	c415
99	2341	הָֽאַחַת֙	c415
99	2342	עָדָ֔ה	c415
99	2343	וְשֵׁ֥ם	c416
99	2344	הַשֵּׁנִ֖ית	c416
99	2345	צִלָּֽה׃	c416
100	2356	וַתֵּ֥לֶד	c417
100	2357	עָדָ֖ה	c417
100	2358	אֶת־	c417
100	2359	יָבָ֑ל	c417
100	2360	ה֣וּא	c418
100	2361	הָיָ֔ה	c418
100	2362	אֲבִ֕י	c418
100	2363	יֹשֵׁ֥ב	c418
100	2364	אֹ֖הֶל	c418
100	2365	וּמִקְנֶֽה׃	c418
101	2376	וְשֵׁ֥ם	c419
101	2377	אָחִ֖יו	c419
101	2378	יוּבָ֑ל	c419
101	2379	ה֣וּא	c420
101	2380	הָיָ֔ה	c420
101	2381	אֲבִ֕י	c420
101	2382	כָּל־	c420
101	2383	תֹּפֵ֥שׂ	c420
101	2384	כִּנּ֖וֹר	c420
101	2385	וְעוּגָֽב׃	c420
102	2396	וְצִלָּ֣ה	c421
102	2397	גַם־	c421
102	2398	הִ֗וא	c421
102	2399	יָֽלְדָה֙	c421
102	2400	אֶת־	c421
102	2401	תּ֣וּבַל	
102	2402	קַ֔יִן	c421
102	2403	לֹטֵ֕שׁ	c422
102	2404	כָּל־	c422
102	2405	חֹרֵ֥שׁ	c422
102	2406	נְחֹ֖שֶׁת	c422
102	2407	וּבַרְזֶ֑ל	c422
102	2408	וַֽאֲח֥וֹת	c423
102	2409	תּֽוּבַל־	
102	2410	קַ֖יִן	c423
102	2411	נַֽעֲמָֽה׃	c423
103	2422	וַיֹּ֨אמֶר	c424
103	2423	לֶ֜מֶךְ	c424
103	2424	לְנָשָׁ֗יו	c424
103	2425	עָדָ֤ה	c424
103	2426	וְצִלָּה֙	c424
103	2427	שְׁמַ֣עַן	c425
103	2428	קוֹלִ֔י	c425
103	2429	נְשֵׁ֣י	c426
103	2430	לֶ֔מֶךְ	c426
103	2431	הַאְזֵ֖נָּה	c427
103	2432	אִמְרָתִ֑י	c427
103	2433	כִּ֣י	c428
103	2434	אִ֤ישׁ	c428
103	2435	הָרַ֙גְתִּי֙	c428
