OGNTsort	lexicalEntry	morphology	book	KJVversification	OGNTversification
101244	G2192	V-PAI-1S	47	47.12.14	47.12.14
101245	G2064	V-2AAN	47	47.12.14	47.12.14
101246	G4314	PREP	47	47.12.14	47.12.14
101247	G4771	P-2AP	47	47.12.14	47.12.14
101248	G2532	CONJ	47	47.12.14	47.12.14
101249	G3756	PRT-N	47	47.12.14	47.12.14
101250	G2655	V-FAI-1S	47	47.12.14	47.12.14
101251	G3756	PRT-N	47	47.12.14	47.12.14
101252	G1063	CONJ	47	47.12.14	47.12.14
101253	G2212	V-PAI-1S	47	47.12.14	47.12.14
101254	G3588	T-APN	47	47.12.14	47.12.14
101255	G4771	P-2GP	47	47.12.14	47.12.14
101256	G235	CONJ	47	47.12.14	47.12.14
101257	G4771	P-2AP	47	47.12.14	47.12.14
101258	G3756	PRT-N	47	47.12.14	47.12.14
101259	G1063	CONJ	47	47.12.14	47.12.14
101260	G3784	V-PAI-3S	47	47.12.14	47.12.14
101261	G3588	T-NPN	47	47.12.14	47.12.14
101262	G5043	N-NPN	47	47.12.14	47.12.14
101263	G3588	T-DPM	47	47.12.14	47.12.14
101264	G1118	N-DPM	47	47.12.14	47.12.14
101265	G2343	V-PAN	47	47.12.14	47.12.14
101266	G235	CONJ	47	47.12.14	47.12.14
101267	G3588	T-NPM	47	47.12.14	47.12.14
101268	G1118	N-NPM	47	47.12.14	47.12.14
101269	G3588	T-DPN	47	47.12.14	47.12.14
101270	G5043	N-DPN	47	47.12.14	47.12.14
101271	G1473	P-1NS	47	47.12.15	47.12.15
101272	G1161	CONJ	47	47.12.15	47.12.15
101273	G2236	A-APN	47	47.12.15	47.12.15
101274	G1159	V-FAI-1S	47	47.12.15	47.12.15
101275	G2532	CONJ	47	47.12.15	47.12.15
101276	G1550	V-FPI-1S	47	47.12.15	47.12.15
101277	G5228	PREP	47	47.12.15	47.12.15
101278	G3588	T-GPF	47	47.12.15	47.12.15
101279	G5590	N-GPF	47	47.12.15	47.12.15
101280	G4771	P-2GP	47	47.12.15	47.12.15
101281	G1487	CONJ	47	47.12.15	47.12.15
101282	G4056	ADV	47	47.12.15	47.12.15
101283	G4771	P-2AP	47	47.12.15	47.12.15
101284	G25	V-PAP-NSM	47	47.12.15	47.12.15
101285	G2276	A-ASN-C	47	47.12.15	47.12.15
101286	G25	V-PPI-1S	47	47.12.15	47.12.15
101287	G1510	V-PAM-3S	47	47.12.16	47.12.16
101288	G1161	CONJ	47	47.12.16	47.12.16
101289	G1473	P-1NS	47	47.12.16	47.12.16
101290	G3756	PRT-N	47	47.12.16	47.12.16
101291	G2599	V-AAI-1S	47	47.12.16	47.12.16
101292	G4771	P-2AP	47	47.12.16	47.12.16
101293	G235	CONJ	47	47.12.16	47.12.16
101294	G5225	V-PAP-NSM	47	47.12.16	47.12.16
101295	G3835	A-NSM	47	47.12.16	47.12.16
101296	G1388	N-DSM	47	47.12.16	47.12.16
101297	G4771	P-2AP	47	47.12.16	47.12.16
101298	G2983	V-2AAI-1S	47	47.12.16	47.12.16
101299	G3361	PRT	47	47.12.17	47.12.17
101300	G5100	X-ASM	47	47.12.17	47.12.17
101301	G3739	R-GPM	47	47.12.17	47.12.17
101302	G649	V-RAI-1S	47	47.12.17	47.12.17
101303	G4314	PREP	47	47.12.17	47.12.17
101304	G4771	P-2AP	47	47.12.17	47.12.17
101305	G1223	PREP	47	47.12.17	47.12.17
101306	G846	P-GSM	47	47.12.17	47.12.17
101307	G4122	V-AAI-1S	47	47.12.17	47.12.17
101308	G4771	P-2AP	47	47.12.17	47.12.17
101309	G3870	V-AAI-1S	47	47.12.18	47.12.18
101310	G5103	N-ASM-P	47	47.12.18	47.12.18
101311	G2532	CONJ	47	47.12.18	47.12.18
101312	G4882	V-AAI-1S	47	47.12.18	47.12.18
101313	G3588	T-ASM	47	47.12.18	47.12.18
101314	G80	N-ASM	47	47.12.18	47.12.18
101315	G3385	PRT	47	47.12.18	47.12.18
101316	G4122	V-AAI-3S	47	47.12.18	47.12.18
101317	G4771	P-2AP	47	47.12.18	47.12.18
101318	G5103	N-NSM-P	47	47.12.18	47.12.18
101319	G3756	PRT-N	47	47.12.18	47.12.18
101320	G3588	T-DSN	47	47.12.18	47.12.18
101321	G846	P-DSN	47	47.12.18	47.12.18
101322	G4151	N-DSN	47	47.12.18	47.12.18
101323	G4043	V-AAI-1P	47	47.12.18	47.12.18
101324	G3756	PRT-N	47	47.12.18	47.12.18
101325	G3588	T-DPN	47	47.12.18	47.12.18
101326	G846	P-DPN	47	47.12.18	47.12.18
101327	G2487	N-DPN	47	47.12.18	47.12.18
101328	G3819	ADV	47	47.12.19	47.12.19
101329	G1380	V-PAI-2P	47	47.12.19	47.12.19
101330	G3754	CONJ	47	47.12.19	47.12.19
101331	G4771	P-2DP	47	47.12.19	47.12.19
101332	G626	V-PNI-1P	47	47.12.19	47.12.19
101333	G2713	PREP	47	47.12.19	47.12.19
101334	G2316	N-GSM	47	47.12.19	47.12.19
101335	G1722	PREP	47	47.12.19	47.12.19
101336	G5547	N-DSM-T	47	47.12.19	47.12.19
101337	G2980	V-PAI-1P	47	47.12.19	47.12.19
101338	G3588	T-NPN	47	47.12.19	47.12.19
101339	G1161	CONJ	47	47.12.19	47.12.19
101340	G3956	A-NPN	47	47.12.19	47.12.19
101341	G27	A-VPM	47	47.12.19	47.12.19
101342	G5228	PREP	47	47.12.19	47.12.19
101343	G3588	T-GSF	47	47.12.19	47.12.19
101344	G4771	P-2GP	47	47.12.19	47.12.19
101345	G3619	N-GSF	47	47.12.19	47.12.19
101346	G5399	V-PNI-1S	47	47.12.20	47.12.20
101347	G1063	CONJ	47	47.12.20	47.12.20
101348	G3361	PRT-N	47	47.12.20	47.12.20
101349	G4459	ADV	47	47.12.20	47.12.20
101350	G2064	V-2AAP-NSM	47	47.12.20	47.12.20
101351	G3756	PRT-N	47	47.12.20	47.12.20
101352	G3634	K-APM	47	47.12.20	47.12.20
101353	G2309	V-PAI-1S	47	47.12.20	47.12.20
101354	G2147	V-2AAS-1S	47	47.12.20	47.12.20
101355	G4771	P-2AP	47	47.12.20	47.12.20
101356	G2504	P-1NS-K	47	47.12.20	47.12.20
101357	G2147	V-APS-1S	47	47.12.20	47.12.20
101358	G4771	P-2DP	47	47.12.20	47.12.20
101359	G3634	K-ASM	47	47.12.20	47.12.20
101360	G3756	PRT-N	47	47.12.20	47.12.20
101361	G2309	V-PAI-2P	47	47.12.20	47.12.20
101362	G3361	PRT-N	47	47.12.20	47.12.20
101363	G4459	ADV	47	47.12.20	47.12.20
101364	G2054	N-NSF	47	47.12.20	47.12.20
101365	G2205	N-NSM	47	47.12.20	47.12.20
101366	G2372	N-NPM	47	47.12.20	47.12.20
101367	G2052	N-NPF	47	47.12.20	47.12.20
101368	G2636	N-NPF	47	47.12.20	47.12.20
101369	G5587	N-NPM	47	47.12.20	47.12.20
101370	G5450	N-NPF	47	47.12.20	47.12.20
101371	G181	N-NPF	47	47.12.20	47.12.20
101372	G3361	PRT-N	47	47.12.21	47.12.21
101373	G3825	ADV	47	47.12.21	47.12.21
101374	G2064	V-2AAP-GSM	47	47.12.21	47.12.21
101375	G1473	P-1GS	47	47.12.21	47.12.21
101376	G5013	V-AAS-3S	47	47.12.21	47.12.21
101377	G1473	P-1AS	47	47.12.21	47.12.21
101378	G3588	T-NSM	47	47.12.21	47.12.21
101379	G2316	N-NSM	47	47.12.21	47.12.21
101380	G1473	P-1GS	47	47.12.21	47.12.21
101381	G4314	PREP	47	47.12.21	47.12.21
101382	G4771	P-2AP	47	47.12.21	47.12.21
101383	G2532	CONJ	47	47.12.21	47.12.21
101384	G3996	V-AAS-1S	47	47.12.21	47.12.21
101385	G4183	A-APM	47	47.12.21	47.12.21
101386	G3588	T-GPM	47	47.12.21	47.12.21
101387	G4258	V-RAP-GPM	47	47.12.21	47.12.21
101388	G2532	CONJ	47	47.12.21	47.12.21
101389	G3361	PRT-N	47	47.12.21	47.12.21
101390	G3340	V-AAP-GPM	47	47.12.21	47.12.21
101391	G1909	PREP	47	47.12.21	47.12.21
101392	G3588	T-DSF	47	47.12.21	47.12.21
101393	G167	N-DSF	47	47.12.21	47.12.21
101394	G2532	CONJ	47	47.12.21	47.12.21
101395	G4202	N-DSF	47	47.12.21	47.12.21
101396	G2532	CONJ	47	47.12.21	47.12.21
101397	G766	N-DSF	47	47.12.21	47.12.21
101398	G3739	R-DSF	47	47.12.21	47.12.21
101399	G4238	V-AAI-3P	47	47.12.21	47.12.21
101400	G5154	A-ASN	47	47.13.1	47.13.1
101401	G3778	D-ASN	47	47.13.1	47.13.1
101402	G2064	V-PNI-1S	47	47.13.1	47.13.1
101403	G4314	PREP	47	47.13.1	47.13.1
101404	G4771	P-2AP	47	47.13.1	47.13.1
101405	G1909	PREP	47	47.13.1	47.13.1
101406	G4750	N-GSN	47	47.13.1	47.13.1
101407	G1417	A-GPM-NUI	47	47.13.1	47.13.1
101408	G3144	N-GPM	47	47.13.1	47.13.1
101409	G2532	CONJ	47	47.13.1	47.13.1
101410	G5140	A-GPM	47	47.13.1	47.13.1
101411	G2476	V-FPI-3S	47	47.13.1	47.13.1
101412	G3956	A-NSN	47	47.13.1	47.13.1
101413	G4487	N-NSN	47	47.13.1	47.13.1
101414	G4280	V-RAI-1S	47	47.13.2	47.13.2
101415	G2532	CONJ	47	47.13.2	47.13.2
101416	G4302	V-PAI-1S	47	47.13.2	47.13.2
101417	G5613	CONJ	47	47.13.2	47.13.2
101418	G3918	V-PAP-NSM	47	47.13.2	47.13.2
101419	G3588	T-ASN	47	47.13.2	47.13.2
101420	G1208	A-ASN	47	47.13.2	47.13.2
101421	G2532	CONJ	47	47.13.2	47.13.2
101422	G548	V-PAP-NSM	47	47.13.2	47.13.2
101423	G3568	ADV	47	47.13.2	47.13.2
101424	G3588	T-DPM	47	47.13.2	47.13.2
101425	G4258	V-RAP-DPM	47	47.13.2	47.13.2
101426	G2532	CONJ	47	47.13.2	47.13.2
101427	G3588	T-DPM	47	47.13.2	47.13.2
101428	G3062	A-DPM	47	47.13.2	47.13.2
101429	G3956	A-DPM	47	47.13.2	47.13.2
101430	G3754	CONJ	47	47.13.2	47.13.2
101431	G1437	CONJ	47	47.13.2	47.13.2
101432	G2064	V-2AAS-1S	47	47.13.2	47.13.2
101433	G1519	PREP	47	47.13.2	47.13.2
101434	G3588	T-ASN	47	47.13.2	47.13.2
101435	G3825	ADV	47	47.13.2	47.13.2
101436	G3756	PRT-N	47	47.13.2	47.13.2
101437	G5339	V-FDI-1S	47	47.13.2	47.13.2
101438	G1893	CONJ	47	47.13.3	47.13.3
101439	G1382	N-ASF	47	47.13.3	47.13.3
101440	G2212	V-PAI-2P	47	47.13.3	47.13.3
101441	G3588	T-GSM	47	47.13.3	47.13.3
101442	G1722	PREP	47	47.13.3	47.13.3
101443	G1473	P-1DS	47	47.13.3	47.13.3
101444	G2980	V-PAP-GSM	47	47.13.3	47.13.3
101445	G5547	N-GSM-T	47	47.13.3	47.13.3
101446	G3739	R-NSM	47	47.13.3	47.13.3
101447	G1519	PREP	47	47.13.3	47.13.3
101448	G4771	P-2AP	47	47.13.3	47.13.3
101449	G3756	PRT-N	47	47.13.3	47.13.3
101450	G770	V-PAI-3S	47	47.13.3	47.13.3
101451	G235	CONJ	47	47.13.3	47.13.3
101452	G1414	V-PAI-3S	47	47.13.3	47.13.3
101453	G1722	PREP	47	47.13.3	47.13.3
101454	G4771	P-2DP	47	47.13.3	47.13.3
101455	G2532	CONJ	47	47.13.4	47.13.4
101456	G1063	CONJ	47	47.13.4	47.13.4
101457	G4717	V-API-3S	47	47.13.4	47.13.4
101458	G1537	PREP	47	47.13.4	47.13.4
101459	G769	N-GSF	47	47.13.4	47.13.4
101460	G235	CONJ	47	47.13.4	47.13.4
101461	G2198	V-PAI-3S	47	47.13.4	47.13.4
101462	G1537	PREP	47	47.13.4	47.13.4
101463	G1411	N-GSF	47	47.13.4	47.13.4
101464	G2316	N-GSM	47	47.13.4	47.13.4
101465	G2532	CONJ	47	47.13.4	47.13.4
101466	G1063	CONJ	47	47.13.4	47.13.4
101467	G1473	P-1NP	47	47.13.4	47.13.4
101468	G770	V-PAI-1P	47	47.13.4	47.13.4
101469	G1722	PREP	47	47.13.4	47.13.4
101470	G846	P-DSM	47	47.13.4	47.13.4
101471	G235	CONJ	47	47.13.4	47.13.4
101472	G2198	V-FAI-1P	47	47.13.4	47.13.4
101473	G4862	PREP	47	47.13.4	47.13.4
101474	G846	P-DSM	47	47.13.4	47.13.4
101475	G1537	PREP	47	47.13.4	47.13.4
101476	G1411	N-GSF	47	47.13.4	47.13.4
101477	G2316	N-GSM	47	47.13.4	47.13.4
101478	G1519	PREP	47	47.13.4	47.13.4
101479	G4771	P-2AP	47	47.13.4	47.13.4
101480	G1438	F-2APM	47	47.13.5	47.13.5
101481	G3985	V-PAM-2P	47	47.13.5	47.13.5
101482	G1487	PRT	47	47.13.5	47.13.5
101483	G1510	V-PAI-2P	47	47.13.5	47.13.5
101484	G1722	PREP	47	47.13.5	47.13.5
101485	G3588	T-DSF	47	47.13.5	47.13.5
101486	G4102	N-DSF	47	47.13.5	47.13.5
101487	G1438	F-2APM	47	47.13.5	47.13.5
101488	G1381	V-PAM-2P	47	47.13.5	47.13.5
101489	G2228	CONJ	47	47.13.5	47.13.5
101490	G3756	PRT-N	47	47.13.5	47.13.5
101491	G1921	V-PAI-2P	47	47.13.5	47.13.5
101492	G1438	F-2APM	47	47.13.5	47.13.5
101493	G3754	CONJ	47	47.13.5	47.13.5
101494	G2424	N-NSM-P	47	47.13.5	47.13.5
101495	G5547	N-NSM-T	47	47.13.5	47.13.5
101496	G1722	PREP	47	47.13.5	47.13.5
101497	G4771	P-2DP	47	47.13.5	47.13.5
101498	G1487	CONJ	47	47.13.5	47.13.5
101499	G3385	PRT	47	47.13.5	47.13.5
101500	G96	A-NPM	47	47.13.5	47.13.5
101501	G1510	V-PAI-2P	47	47.13.5	47.13.5
101502	G1679	V-PAI-1S	47	47.13.6	47.13.6
101503	G1161	CONJ	47	47.13.6	47.13.6
101504	G3754	CONJ	47	47.13.6	47.13.6
101505	G1097	V-FDI-2P	47	47.13.6	47.13.6
101506	G3754	CONJ	47	47.13.6	47.13.6
101507	G1473	P-1NP	47	47.13.6	47.13.6
101508	G3756	PRT-N	47	47.13.6	47.13.6
101509	G1510	V-PAI-1P	47	47.13.6	47.13.6
101510	G96	A-NPM	47	47.13.6	47.13.6
101511	G2172	V-PNI-1P	47	47.13.7	47.13.7
101512	G1161	CONJ	47	47.13.7	47.13.7
101513	G4314	PREP	47	47.13.7	47.13.7
101514	G3588	T-ASM	47	47.13.7	47.13.7
101515	G2316	N-ASM	47	47.13.7	47.13.7
101516	G3361	PRT-N	47	47.13.7	47.13.7
101517	G4160	V-AAN	47	47.13.7	47.13.7
101518	G4771	P-2AP	47	47.13.7	47.13.7
101519	G2556	A-ASN	47	47.13.7	47.13.7
101520	G3367	A-ASN	47	47.13.7	47.13.7
101521	G3756	PRT-N	47	47.13.7	47.13.7
101522	G2443	CONJ	47	47.13.7	47.13.7
101523	G1473	P-1NP	47	47.13.7	47.13.7
101524	G1384	A-NPM	47	47.13.7	47.13.7
101525	G5316	V-2APS-1P	47	47.13.7	47.13.7
101526	G235	CONJ	47	47.13.7	47.13.7
101527	G2443	CONJ	47	47.13.7	47.13.7
101528	G4771	P-2NP	47	47.13.7	47.13.7
101529	G3588	T-ASN	47	47.13.7	47.13.7
101530	G2570	A-ASN	47	47.13.7	47.13.7
101531	G4160	V-PAS-2P	47	47.13.7	47.13.7
101532	G1473	P-1NP	47	47.13.7	47.13.7
101533	G1161	CONJ	47	47.13.7	47.13.7
101534	G5613	CONJ	47	47.13.7	47.13.7
101535	G96	A-NPM	47	47.13.7	47.13.7
101536	G1510	V-PAS-1P	47	47.13.7	47.13.7
101537	G3756	PRT-N	47	47.13.8	47.13.8
101538	G1063	CONJ	47	47.13.8	47.13.8
101539	G1410	V-PMI-1P	47	47.13.8	47.13.8
101540	G5100	X-ASN	47	47.13.8	47.13.8
101541	G2596	PREP	47	47.13.8	47.13.8
101542	G3588	T-GSF	47	47.13.8	47.13.8
101543	G225	N-GSF	47	47.13.8	47.13.8
101544	G235	CONJ	47	47.13.8	47.13.8
101545	G5228	PREP	47	47.13.8	47.13.8
101546	G3588	T-GSF	47	47.13.8	47.13.8
101547	G225	N-GSF	47	47.13.8	47.13.8
101548	G5463	V-PAI-1P	47	47.13.9	47.13.9
101549	G1063	CONJ	47	47.13.9	47.13.9
101550	G3752	CONJ	47	47.13.9	47.13.9
101551	G1473	P-1NP	47	47.13.9	47.13.9
101552	G770	V-PAS-1P	47	47.13.9	47.13.9
101553	G4771	P-2NP	47	47.13.9	47.13.9
101554	G1161	CONJ	47	47.13.9	47.13.9
101555	G1415	A-NPM	47	47.13.9	47.13.9
101556	G1510	V-PAS-2P	47	47.13.9	47.13.9
101557	G3778	D-ASN	47	47.13.9	47.13.9
101558	G2532	CONJ	47	47.13.9	47.13.9
101559	G2172	V-PNI-1P	47	47.13.9	47.13.9
101560	G3588	T-ASF	47	47.13.9	47.13.9
101561	G4771	P-2GP	47	47.13.9	47.13.9
101562	G2676	N-ASF	47	47.13.9	47.13.9
101563	G1223	PREP	47	47.13.10	47.13.10
101564	G3778	D-ASN	47	47.13.10	47.13.10
101565	G3778	D-APN	47	47.13.10	47.13.10
101566	G548	V-PAP-NSM	47	47.13.10	47.13.10
101567	G1125	V-PAI-1S	47	47.13.10	47.13.10
101568	G2443	CONJ	47	47.13.10	47.13.10
101569	G3918	V-PAP-NSM	47	47.13.10	47.13.10
101570	G3361	PRT-N	47	47.13.10	47.13.10
101571	G664	ADV	47	47.13.10	47.13.10
101572	G5530	V-ADS-1S	47	47.13.10	47.13.10
101573	G2596	PREP	47	47.13.10	47.13.10
101574	G3588	T-ASF	47	47.13.10	47.13.10
101575	G1849	N-ASF	47	47.13.10	47.13.10
101576	G3739	R-ASF	47	47.13.10	47.13.10
101577	G3588	T-NSM	47	47.13.10	47.13.10
101578	G2962	N-NSM	47	47.13.10	47.13.10
101579	G1325	V-AAI-3S	47	47.13.10	47.13.10
101580	G1473	P-1DS	47	47.13.10	47.13.10
101581	G1519	PREP	47	47.13.10	47.13.10
101582	G3619	N-ASF	47	47.13.10	47.13.10
101583	G2532	CONJ	47	47.13.10	47.13.10
101584	G3756	PRT-N	47	47.13.10	47.13.10
101585	G1519	PREP	47	47.13.10	47.13.10
101586	G2506	N-ASF	47	47.13.10	47.13.10
101587	G3063	A-ASN	47	47.13.11	47.13.11
101588	G80	N-VPM	47	47.13.11	47.13.11
101589	G5463	V-PAM-2P	47	47.13.11	47.13.11
101590	G2675	V-PPM-2P	47	47.13.11	47.13.11
101591	G3870	V-PPM-2P	47	47.13.11	47.13.11
101592	G3588	T-ASN	47	47.13.11	47.13.11
101593	G846	P-ASN	47	47.13.11	47.13.11
101594	G5426	V-PAM-2P	47	47.13.11	47.13.11
101595	G1514	V-PAM-2P	47	47.13.11	47.13.11
101596	G2532	CONJ	47	47.13.11	47.13.11
101597	G3588	T-NSM	47	47.13.11	47.13.11
101598	G2316	N-NSM	47	47.13.11	47.13.11
101599	G3588	T-GSF	47	47.13.11	47.13.11
101600	G26	N-GSF	47	47.13.11	47.13.11
101601	G2532	CONJ	47	47.13.11	47.13.11
101602	G1515	N-GSF	47	47.13.11	47.13.11
101603	G1510	V-FDI-3S	47	47.13.11	47.13.11
101604	G3326	PREP	47	47.13.11	47.13.11
101605	G4771	P-2GP	47	47.13.11	47.13.11
101606	G782	V-ADM-2P	47	47.13.12	47.13.12
101607	G240	C-APM	47	47.13.12	47.13.12
101608	G1722	PREP	47	47.13.12	47.13.12
101609	G40	A-DSN	47	47.13.12	47.13.12
101610	G5370	N-DSN	47	47.13.12	47.13.12
101611	G782	V-PNI-3P	47	47.13.13	47.13.12
101612	G4771	P-2AP	47	47.13.13	47.13.12
101613	G3588	T-NPM	47	47.13.13	47.13.12
101614	G40	A-NPM	47	47.13.13	47.13.12
101615	G3956	A-NPM	47	47.13.13	47.13.12
101616	G3588	T-NSF	47	47.13.14	47.13.13
101617	G5485	N-NSF	47	47.13.14	47.13.13
101618	G3588	T-GSM	47	47.13.14	47.13.13
101619	G2962	N-GSM	47	47.13.14	47.13.13
101620	G2424	N-GSM-P	47	47.13.14	47.13.13
101621	G5547	N-GSM-T	47	47.13.14	47.13.13
101622	G2532	CONJ	47	47.13.14	47.13.13
101623	G3588	T-NSF	47	47.13.14	47.13.13
101624	G26	N-NSF	47	47.13.14	47.13.13
101625	G3588	T-GSM	47	47.13.14	47.13.13
101626	G2316	N-GSM	47	47.13.14	47.13.13
101627	G2532	CONJ	47	47.13.14	47.13.13
101628	G3588	T-NSF	47	47.13.14	47.13.13
101629	G2842	N-NSF	47	47.13.14	47.13.13
101630	G3588	T-GSN	47	47.13.14	47.13.13
101631	G40	A-GSN	47	47.13.14	47.13.13
101632	G4151	N-GSN	47	47.13.14	47.13.13
101633	G3326	PREP	47	47.13.14	47.13.13
101634	G3956	A-GPM	47	47.13.14	47.13.13
101635	G4771	P-2GP	47	47.13.14	47.13.13
101636	G3972	N-NSM-P	48	48.1.1	48.1.1
101637	G652	N-NSM	48	48.1.1	48.1.1
101638	G3756	PRT-N	48	48.1.1	48.1.1
101639	G575	PREP	48	48.1.1	48.1.1
101640	G444	N-GPM	48	48.1.1	48.1.1
101641	G3761	CONJ-N	48	48.1.1	48.1.1
101642	G1223	PREP	48	48.1.1	48.1.1
101643	G444	N-GSM	48	48.1.1	48.1.1
101644	G235	CONJ	48	48.1.1	48.1.1
101645	G1223	PREP	48	48.1.1	48.1.1
101646	G2424	N-GSM-P	48	48.1.1	48.1.1
101647	G5547	N-GSM-T	48	48.1.1	48.1.1
101648	G2532	CONJ	48	48.1.1	48.1.1
101649	G2316	N-GSM	48	48.1.1	48.1.1
101650	G3962	N-GSM	48	48.1.1	48.1.1
101651	G3588	T-GSM	48	48.1.1	48.1.1
101652	G1453	V-AAP-GSM	48	48.1.1	48.1.1
101653	G846	P-ASM	48	48.1.1	48.1.1
101654	G1537	PREP	48	48.1.1	48.1.1
101655	G3498	A-GPM	48	48.1.1	48.1.1
101656	G2532	CONJ	48	48.1.2	48.1.2
101657	G3588	T-NPM	48	48.1.2	48.1.2
101658	G4862	PREP	48	48.1.2	48.1.2
101659	G1473	P-1DS	48	48.1.2	48.1.2
101660	G3956	A-NPM	48	48.1.2	48.1.2
101661	G80	N-NPM	48	48.1.2	48.1.2
101662	G3588	T-DPF	48	48.1.2	48.1.2
101663	G1577	N-DPF	48	48.1.2	48.1.2
101664	G3588	T-GSF	48	48.1.2	48.1.2
101665	G1053	N-GSF-L	48	48.1.2	48.1.2
101666	G5485	N-NSF	48	48.1.3	48.1.3
101667	G4771	P-2DP	48	48.1.3	48.1.3
101668	G2532	CONJ	48	48.1.3	48.1.3
101669	G1515	N-NSF	48	48.1.3	48.1.3
101670	G575	PREP	48	48.1.3	48.1.3
101671	G2316	N-GSM	48	48.1.3	48.1.3
101672	G3962	N-GSM	48	48.1.3	48.1.3
101673	G1473	P-1GP	48	48.1.3	48.1.3
101674	G2532	CONJ	48	48.1.3	48.1.3
101675	G2962	N-GSM	48	48.1.3	48.1.3
101676	G2424	N-GSM-P	48	48.1.3	48.1.3
101677	G5547	N-GSM-T	48	48.1.3	48.1.3
101678	G3588	T-GSM	48	48.1.4	48.1.4
101679	G1325	V-2AAP-GSM	48	48.1.4	48.1.4
101680	G1438	F-3ASM	48	48.1.4	48.1.4
101681	G5228	PREP	48	48.1.4	48.1.4
101682	G3588	T-GPF	48	48.1.4	48.1.4
101683	G266	N-GPF	48	48.1.4	48.1.4
101684	G1473	P-1GP	48	48.1.4	48.1.4
101685	G3704	CONJ	48	48.1.4	48.1.4
101686	G1807	V-2AMS-3S	48	48.1.4	48.1.4
101687	G1473	P-1AP	48	48.1.4	48.1.4
101688	G1537	PREP	48	48.1.4	48.1.4
101689	G3588	T-GSM	48	48.1.4	48.1.4
101690	G165	N-GSM	48	48.1.4	48.1.4
101691	G3588	T-GSM	48	48.1.4	48.1.4
101692	G1764	V-RAP-GSM	48	48.1.4	48.1.4
101693	G4190	A-GSM	48	48.1.4	48.1.4
101694	G2596	PREP	48	48.1.4	48.1.4
101695	G3588	T-ASN	48	48.1.4	48.1.4
101696	G2307	N-ASN	48	48.1.4	48.1.4
101697	G3588	T-GSM	48	48.1.4	48.1.4
101698	G2316	N-GSM	48	48.1.4	48.1.4
101699	G2532	CONJ	48	48.1.4	48.1.4
101700	G3962	N-GSM	48	48.1.4	48.1.4
101701	G1473	P-1GP	48	48.1.4	48.1.4
101702	G3739	R-DSM	48	48.1.5	48.1.5
101703	G3588	T-NSF	48	48.1.5	48.1.5
101704	G1391	N-NSF	48	48.1.5	48.1.5
101705	G1519	PREP	48	48.1.5	48.1.5
101706	G3588	T-APM	48	48.1.5	48.1.5
101707	G165	N-APM	48	48.1.5	48.1.5
101708	G3588	T-GPM	48	48.1.5	48.1.5
101709	G165	N-GPM	48	48.1.5	48.1.5
101710	G281	HEB	48	48.1.5	48.1.5
101711	G2296	V-PAI-1S	48	48.1.6	48.1.6
101712	G3754	CONJ	48	48.1.6	48.1.6
101713	G3779	ADV	48	48.1.6	48.1.6
101714	G5030	ADV	48	48.1.6	48.1.6
101715	G3346	V-PEI-2P	48	48.1.6	48.1.6
101716	G575	PREP	48	48.1.6	48.1.6
101717	G3588	T-GSM	48	48.1.6	48.1.6
101718	G2564	V-AAP-GSM	48	48.1.6	48.1.6
101719	G4771	P-2AP	48	48.1.6	48.1.6
101720	G1722	PREP	48	48.1.6	48.1.6
101721	G5485	N-DSF	48	48.1.6	48.1.6
101722	G5547	N-GSM-T	48	48.1.6	48.1.6
101723	G1519	PREP	48	48.1.6	48.1.6
101724	G2087	A-ASN	48	48.1.6	48.1.6
101725	G2098	N-ASN	48	48.1.6	48.1.6
101726	G3739	R-NSN	48	48.1.7	48.1.7
101727	G3756	PRT-N	48	48.1.7	48.1.7
101728	G1510	V-PAI-3S	48	48.1.7	48.1.7
101729	G243	A-NSN	48	48.1.7	48.1.7
101730	G1487	CONJ	48	48.1.7	48.1.7
101731	G3361	PRT-N	48	48.1.7	48.1.7
101732	G5100	X-NPM	48	48.1.7	48.1.7
101733	G1510	V-PAI-3P	48	48.1.7	48.1.7
101734	G3588	T-NPM	48	48.1.7	48.1.7
101735	G5015	V-PAP-NPM	48	48.1.7	48.1.7
101736	G4771	P-2AP	48	48.1.7	48.1.7
101737	G2532	CONJ	48	48.1.7	48.1.7
101738	G2309	V-PAP-NPM	48	48.1.7	48.1.7
101739	G3344	V-AAN	48	48.1.7	48.1.7
101740	G3588	T-ASN	48	48.1.7	48.1.7
101741	G2098	N-ASN	48	48.1.7	48.1.7
101742	G3588	T-GSM	48	48.1.7	48.1.7
101743	G5547	N-GSM-T	48	48.1.7	48.1.7
101744	G235	CONJ	48	48.1.8	48.1.8
101745	G2532	CONJ	48	48.1.8	48.1.8
101746	G1437	CONJ	48	48.1.8	48.1.8
101747	G1473	P-1NP	48	48.1.8	48.1.8
101748	G2228	CONJ	48	48.1.8	48.1.8
101749	G32	N-NSM	48	48.1.8	48.1.8
101750	G1537	PREP	48	48.1.8	48.1.8
101751	G3772	N-GSM	48	48.1.8	48.1.8
101752	G2097	V-PMS-3S	48	48.1.8	48.1.8
101753	G4771	P-2DP	48	48.1.8	48.1.8
101754	G3844	PREP	48	48.1.8	48.1.8
101755	G3739	R-ASN	48	48.1.8	48.1.8
101756	G2097	V-AMI-1P	48	48.1.8	48.1.8
101757	G4771	P-2DP	48	48.1.8	48.1.8
