043802	〔42｜18｜9〕	πεποιθότας
043803	〔42｜18｜9〕	ἐφ᾽
043804	〔42｜18｜9〕	ἑαυτοῖς
043805	〔42｜18｜9〕	ὅτι
043806	〔42｜18｜9〕	εἰσὶν
043807	〔42｜18｜9〕	δίκαιοι
043808	〔42｜18｜9〕	καὶ
043809	〔42｜18｜9〕	ἐξουθενοῦντας
043810	〔42｜18｜9〕	τοὺς
043811	〔42｜18｜9〕	λοιποὺς
043812	〔42｜18｜9〕	τὴν
043813	〔42｜18｜9〕	παραβολὴν
043814	〔42｜18｜9〕	ταύτην
043815	〔42｜18｜10〕	Ἄνθρωποι
043816	〔42｜18｜10〕	δύο
043817	〔42｜18｜10〕	ἀνέβησαν
043818	〔42｜18｜10〕	εἰς
043819	〔42｜18｜10〕	τὸ
043820	〔42｜18｜10〕	ἱερὸν
043821	〔42｜18｜10〕	προσεύξασθαι
043822	〔42｜18｜10〕	ὁ
043823	〔42｜18｜10〕	εἷς
043824	〔42｜18｜10〕	Φαρισαῖος
043825	〔42｜18｜10〕	καὶ
043826	〔42｜18｜10〕	ὁ
043827	〔42｜18｜10〕	ἕτερος
043828	〔42｜18｜10〕	τελώνης
043829	〔42｜18｜11〕	ὁ
043830	〔42｜18｜11〕	Φαρισαῖος
043831	〔42｜18｜11〕	σταθεὶς
043832	〔42｜18｜11〕	πρὸς
043833	〔42｜18｜11〕	ἑαυτὸν
043834	〔42｜18｜11〕	ταῦτα
043835	〔42｜18｜11〕	προσηύχετο
043836	〔42｜18｜11〕	Ὁ
043837	〔42｜18｜11〕	Θεός
043838	〔42｜18｜11〕	εὐχαριστῶ
043839	〔42｜18｜11〕	σοι
043840	〔42｜18｜11〕	ὅτι
043841	〔42｜18｜11〕	οὐκ
043842	〔42｜18｜11〕	εἰμὶ
043843	〔42｜18｜11〕	ὥσπερ
043844	〔42｜18｜11〕	οἱ
043845	〔42｜18｜11〕	λοιποὶ
043846	〔42｜18｜11〕	τῶν
043847	〔42｜18｜11〕	ἀνθρώπων
043848	〔42｜18｜11〕	ἅρπαγες
043849	〔42｜18｜11〕	ἄδικοι
043850	〔42｜18｜11〕	μοιχοί
043851	〔42｜18｜11〕	ἢ
043852	〔42｜18｜11〕	καὶ
043853	〔42｜18｜11〕	ὡς
043854	〔42｜18｜11〕	οὗτος
043855	〔42｜18｜11〕	ὁ
043856	〔42｜18｜11〕	τελώνης
043857	〔42｜18｜12〕	νηστεύω
043858	〔42｜18｜12〕	δὶς
043859	〔42｜18｜12〕	τοῦ
043860	〔42｜18｜12〕	σαββάτου
043861	〔42｜18｜12〕	ἀποδεκατῶ
043862	〔42｜18｜12〕	πάντα
043863	〔42｜18｜12〕	ὅσα
043864	〔42｜18｜12〕	κτῶμαι
043865	〔42｜18｜13〕	Ὁ
043866	〔42｜18｜13〕	δὲ
043867	〔42｜18｜13〕	τελώνης
043868	〔42｜18｜13〕	μακρόθεν
043869	〔42｜18｜13〕	ἑστὼς
043870	〔42｜18｜13〕	οὐκ
043871	〔42｜18｜13〕	ἤθελεν
043872	〔42｜18｜13〕	οὐδὲ
043873	〔42｜18｜13〕	τοὺς
043874	〔42｜18｜13〕	ὀφθαλμοὺς
043875	〔42｜18｜13〕	ἐπᾶραι
043876	〔42｜18｜13〕	εἰς
043877	〔42｜18｜13〕	τὸν
043878	〔42｜18｜13〕	οὐρανόν
043879	〔42｜18｜13〕	ἀλλ᾽
043880	〔42｜18｜13〕	ἔτυπτεν
043881	〔42｜18｜13〕	τὸ
043882	〔42｜18｜13〕	στῆθος
043883	〔42｜18｜13〕	αὐτοῦ
043884	〔42｜18｜13〕	λέγων
043885	〔42｜18｜13〕	Ὁ
043886	〔42｜18｜13〕	Θεός
043887	〔42｜18｜13〕	ἱλάσθητί
043888	〔42｜18｜13〕	μοι
043889	〔42｜18｜13〕	τῷ
043890	〔42｜18｜13〕	ἁμαρτωλῷ
043891	〔42｜18｜14〕	λέγω
043892	〔42｜18｜14〕	ὑμῖν
043893	〔42｜18｜14〕	κατέβη
043894	〔42｜18｜14〕	οὗτος
043895	〔42｜18｜14〕	δεδικαιωμένος
043896	〔42｜18｜14〕	εἰς
043897	〔42｜18｜14〕	τὸν
043898	〔42｜18｜14〕	οἶκον
043899	〔42｜18｜14〕	αὐτοῦ
043900	〔42｜18｜14〕	παρ᾽
043901	〔42｜18｜14〕	ἐκεῖνον
043902	〔42｜18｜14〕	ὅτι
043903	〔42｜18｜14〕	πᾶς
043904	〔42｜18｜14〕	ὁ
043905	〔42｜18｜14〕	ὑψῶν
043906	〔42｜18｜14〕	ἑαυτὸν
043907	〔42｜18｜14〕	ταπεινωθήσεται
043908	〔42｜18｜14〕	ὁ
043909	〔42｜18｜14〕	δὲ
043910	〔42｜18｜14〕	ταπεινῶν
043911	〔42｜18｜14〕	ἑαυτὸν
043912	〔42｜18｜14〕	ὑψωθήσεται
043913	〔42｜18｜15〕	Προσέφερον
043914	〔42｜18｜15〕	δὲ
043915	〔42｜18｜15〕	αὐτῷ
043916	〔42｜18｜15〕	καὶ
043917	〔42｜18｜15〕	τὰ
043918	〔42｜18｜15〕	βρέφη
043919	〔42｜18｜15〕	ἵνα
043920	〔42｜18｜15〕	αὐτῶν
043921	〔42｜18｜15〕	ἅπτηται
043922	〔42｜18｜15〕	ἰδόντες
043923	〔42｜18｜15〕	δὲ
043924	〔42｜18｜15〕	οἱ
043925	〔42｜18｜15〕	μαθηταὶ
043926	〔42｜18｜15〕	ἐπετίμων
043927	〔42｜18｜15〕	αὐτοῖς
043928	〔42｜18｜16〕	Ὁ
043929	〔42｜18｜16〕	δὲ
043930	〔42｜18｜16〕	Ἰησοῦς
043931	〔42｜18｜16〕	προσεκαλέσατο
043932	〔42｜18｜16〕	αὐτὰ
043933	〔42｜18｜16〕	λέγων
043934	〔42｜18｜16〕	Ἄφετε
043935	〔42｜18｜16〕	τὰ
043936	〔42｜18｜16〕	παιδία
043937	〔42｜18｜16〕	ἔρχεσθαι
043938	〔42｜18｜16〕	πρός
043939	〔42｜18｜16〕	με
043940	〔42｜18｜16〕	καὶ
043941	〔42｜18｜16〕	μὴ
043942	〔42｜18｜16〕	κωλύετε
043943	〔42｜18｜16〕	αὐτά
043944	〔42｜18｜16〕	τῶν
043945	〔42｜18｜16〕	γὰρ
043946	〔42｜18｜16〕	τοιούτων
043947	〔42｜18｜16〕	ἐστὶν
043948	〔42｜18｜16〕	ἡ
043949	〔42｜18｜16〕	βασιλεία
043950	〔42｜18｜16〕	τοῦ
043951	〔42｜18｜16〕	Θεοῦ
043952	〔42｜18｜17〕	ἀμὴν
043953	〔42｜18｜17〕	λέγω
043954	〔42｜18｜17〕	ὑμῖν
043955	〔42｜18｜17〕	ὃς
043956	〔42｜18｜17〕	ἂν
043957	〔42｜18｜17〕	μὴ
043958	〔42｜18｜17〕	δέξηται
043959	〔42｜18｜17〕	τὴν
043960	〔42｜18｜17〕	βασιλείαν
043961	〔42｜18｜17〕	τοῦ
043962	〔42｜18｜17〕	Θεοῦ
043963	〔42｜18｜17〕	ὡς
043964	〔42｜18｜17〕	παιδίον
043965	〔42｜18｜17〕	οὐ
043966	〔42｜18｜17〕	μὴ
043967	〔42｜18｜17〕	εἰσέλθῃ
043968	〔42｜18｜17〕	εἰς
043969	〔42｜18｜17〕	αὐτήν
043970	〔42｜18｜18〕	Καὶ
043971	〔42｜18｜18〕	ἐπηρώτησέν
043972	〔42｜18｜18〕	τις
043973	〔42｜18｜18〕	αὐτὸν
043974	〔42｜18｜18〕	ἄρχων
043975	〔42｜18｜18〕	λέγων
043976	〔42｜18｜18〕	Διδάσκαλε
043977	〔42｜18｜18〕	ἀγαθέ
043978	〔42｜18｜18〕	τί
043979	〔42｜18｜18〕	ποιήσας
043980	〔42｜18｜18〕	ζωὴν
043981	〔42｜18｜18〕	αἰώνιον
043982	〔42｜18｜18〕	κληρονομήσω
043983	〔42｜18｜19〕	Εἶπεν
043984	〔42｜18｜19〕	δὲ
043985	〔42｜18｜19〕	αὐτῷ
043986	〔42｜18｜19〕	ὁ
043987	〔42｜18｜19〕	Ἰησοῦς
043988	〔42｜18｜19〕	Τί
043989	〔42｜18｜19〕	με
043990	〔42｜18｜19〕	λέγεις
043991	〔42｜18｜19〕	ἀγαθόν
043992	〔42｜18｜19〕	οὐδεὶς
043993	〔42｜18｜19〕	ἀγαθὸς
043994	〔42｜18｜19〕	εἰ
043995	〔42｜18｜19〕	μὴ
043996	〔42｜18｜19〕	εἷς
043997	〔42｜18｜19〕	ὁ
043998	〔42｜18｜19〕	Θεός
043999	〔42｜18｜20〕	τὰς
044000	〔42｜18｜20〕	ἐντολὰς
044001	〔42｜18｜20〕	οἶδας
044002	〔42｜18｜20〕	Μὴ
044003	〔42｜18｜20〕	μοιχεύσῃς
044004	〔42｜18｜20〕	Μὴ
044005	〔42｜18｜20〕	φονεύσῃς
044006	〔42｜18｜20〕	Μὴ
044007	〔42｜18｜20〕	κλέψῃς
044008	〔42｜18｜20〕	Μὴ
044009	〔42｜18｜20〕	ψευδομαρτυρήσῃς
044010	〔42｜18｜20〕	Τίμα
044011	〔42｜18｜20〕	τὸν
044012	〔42｜18｜20〕	πατέρα
044013	〔42｜18｜20〕	σου
044014	〔42｜18｜20〕	καὶ
044015	〔42｜18｜20〕	τὴν
044016	〔42｜18｜20〕	μητέρα
044017	〔42｜18｜21〕	Ὁ
044018	〔42｜18｜21〕	δὲ
044019	〔42｜18｜21〕	εἶπεν
044020	〔42｜18｜21〕	Ταῦτα
044021	〔42｜18｜21〕	πάντα
044022	〔42｜18｜21〕	ἐφύλαξα
044023	〔42｜18｜21〕	ἐκ
044024	〔42｜18｜21〕	νεότητος
044025	〔42｜18｜22〕	Ἀκούσας
044026	〔42｜18｜22〕	δὲ
044027	〔42｜18｜22〕	ὁ
044028	〔42｜18｜22〕	Ἰησοῦς
044029	〔42｜18｜22〕	εἶπεν
044030	〔42｜18｜22〕	αὐτῷ
044031	〔42｜18｜22〕	Ἔτι
044032	〔42｜18｜22〕	ἕν
044033	〔42｜18｜22〕	σοι
044034	〔42｜18｜22〕	λείπει
044035	〔42｜18｜22〕	πάντα
044036	〔42｜18｜22〕	ὅσα
044037	〔42｜18｜22〕	ἔχεις
044038	〔42｜18｜22〕	πώλησον
044039	〔42｜18｜22〕	καὶ
044040	〔42｜18｜22〕	διάδος
044041	〔42｜18｜22〕	πτωχοῖς
044042	〔42｜18｜22〕	καὶ
044043	〔42｜18｜22〕	ἕξεις
044044	〔42｜18｜22〕	θησαυρὸν
044045	〔42｜18｜22〕	ἐν
044046	〔42｜18｜22〕	τοῖς
044047	〔42｜18｜22〕	οὐρανοῖς
044048	〔42｜18｜22〕	καὶ
044049	〔42｜18｜22〕	δεῦρο
044050	〔42｜18｜22〕	ἀκολούθει
044051	〔42｜18｜22〕	μοι
044052	〔42｜18｜23〕	Ὁ
044053	〔42｜18｜23〕	δὲ
044054	〔42｜18｜23〕	ἀκούσας
044055	〔42｜18｜23〕	ταῦτα
044056	〔42｜18｜23〕	περίλυπος
044057	〔42｜18｜23〕	ἐγενήθη
044058	〔42｜18｜23〕	ἦν
044059	〔42｜18｜23〕	γὰρ
044060	〔42｜18｜23〕	πλούσιος
044061	〔42｜18｜23〕	σφόδρα
044062	〔42｜18｜24〕	Ἰδὼν
044063	〔42｜18｜24〕	δὲ
044064	〔42｜18｜24〕	αὐτὸν
044065	〔42｜18｜24〕	ὁ
044066	〔42｜18｜24〕	Ἰησοῦς
044067	〔42｜18｜24〕	περίλυπον
044068	〔42｜18｜24〕	γενόμενον
044069	〔42｜18｜24〕	εἶπεν
044070	〔42｜18｜24〕	Πῶς
044071	〔42｜18｜24〕	δυσκόλως
044072	〔42｜18｜24〕	οἱ
044073	〔42｜18｜24〕	τὰ
044074	〔42｜18｜24〕	χρήματα
044075	〔42｜18｜24〕	ἔχοντες
044076	〔42｜18｜24〕	εἰς
044077	〔42｜18｜24〕	τὴν
044078	〔42｜18｜24〕	βασιλείαν
044079	〔42｜18｜24〕	τοῦ
044080	〔42｜18｜24〕	Θεοῦ
044081	〔42｜18｜24〕	εἰσπορεύονται
044082	〔42｜18｜25〕	εὐκοπώτερον
044083	〔42｜18｜25〕	γάρ
044084	〔42｜18｜25〕	ἐστιν
044085	〔42｜18｜25〕	κάμηλον
044086	〔42｜18｜25〕	διὰ
044087	〔42｜18｜25〕	τρήματος
044088	〔42｜18｜25〕	βελόνης
044089	〔42｜18｜25〕	εἰσελθεῖν
044090	〔42｜18｜25〕	ἢ
044091	〔42｜18｜25〕	πλούσιον
044092	〔42｜18｜25〕	εἰς
044093	〔42｜18｜25〕	τὴν
044094	〔42｜18｜25〕	βασιλείαν
044095	〔42｜18｜25〕	τοῦ
044096	〔42｜18｜25〕	Θεοῦ
044097	〔42｜18｜25〕	εἰσελθεῖν
044098	〔42｜18｜26〕	Εἶπαν
044099	〔42｜18｜26〕	δὲ
044100	〔42｜18｜26〕	οἱ
044101	〔42｜18｜26〕	ἀκούσαντες
044102	〔42｜18｜26〕	Καὶ
044103	〔42｜18｜26〕	τίς
044104	〔42｜18｜26〕	δύναται
044105	〔42｜18｜26〕	σωθῆναι
044106	〔42｜18｜27〕	Ὁ
044107	〔42｜18｜27〕	δὲ
044108	〔42｜18｜27〕	εἶπεν
044109	〔42｜18｜27〕	Τὰ
044110	〔42｜18｜27〕	ἀδύνατα
044111	〔42｜18｜27〕	παρὰ
044112	〔42｜18｜27〕	ἀνθρώποις
044113	〔42｜18｜27〕	δυνατὰ
044114	〔42｜18｜27〕	παρὰ
044115	〔42｜18｜27〕	τῷ
044116	〔42｜18｜27〕	Θεῷ
044117	〔42｜18｜27〕	ἐστιν
044118	〔42｜18｜28〕	Εἶπεν
044119	〔42｜18｜28〕	δὲ
044120	〔42｜18｜28〕	ὁ
044121	〔42｜18｜28〕	Πέτρος
044122	〔42｜18｜28〕	Ἰδοὺ
044123	〔42｜18｜28〕	ἡμεῖς
044124	〔42｜18｜28〕	ἀφέντες
044125	〔42｜18｜28〕	τὰ
044126	〔42｜18｜28〕	ἴδια
044127	〔42｜18｜28〕	ἠκολουθήσαμέν
044128	〔42｜18｜28〕	σοι
044129	〔42｜18｜29〕	Ὁ
044130	〔42｜18｜29〕	δὲ
044131	〔42｜18｜29〕	εἶπεν
044132	〔42｜18｜29〕	αὐτοῖς
044133	〔42｜18｜29〕	Ἀμὴν
044134	〔42｜18｜29〕	λέγω
044135	〔42｜18｜29〕	ὑμῖν
044136	〔42｜18｜29〕	ὅτι
044137	〔42｜18｜29〕	οὐδείς
044138	〔42｜18｜29〕	ἐστιν
044139	〔42｜18｜29〕	ὃς
044140	〔42｜18｜29〕	ἀφῆκεν
044141	〔42｜18｜29〕	οἰκίαν
044142	〔42｜18｜29〕	ἢ
044143	〔42｜18｜29〕	γυναῖκα
044144	〔42｜18｜29〕	ἢ
044145	〔42｜18｜29〕	ἀδελφοὺς
044146	〔42｜18｜29〕	ἢ
044147	〔42｜18｜29〕	γονεῖς
044148	〔42｜18｜29〕	ἢ
044149	〔42｜18｜29〕	τέκνα
044150	〔42｜18｜29〕	ἕνεκεν
044151	〔42｜18｜29〕	τῆς
044152	〔42｜18｜29〕	βασιλείας
044153	〔42｜18｜29〕	τοῦ
044154	〔42｜18｜29〕	Θεοῦ
044155	〔42｜18｜30〕	ὃς
044156	〔42｜18｜30〕	οὐχὶ
044157	〔42｜18｜30〕	μὴ
044158	〔42｜18｜30〕	ἀπολάβῃ
044159	〔42｜18｜30〕	πολλαπλασίονα
044160	〔42｜18｜30〕	ἐν
044161	〔42｜18｜30〕	τῷ
044162	〔42｜18｜30〕	καιρῷ
044163	〔42｜18｜30〕	τούτῳ
044164	〔42｜18｜30〕	καὶ
044165	〔42｜18｜30〕	ἐν
044166	〔42｜18｜30〕	τῷ
044167	〔42｜18｜30〕	αἰῶνι
044168	〔42｜18｜30〕	τῷ
044169	〔42｜18｜30〕	ἐρχομένῳ
044170	〔42｜18｜30〕	ζωὴν
044171	〔42｜18｜30〕	αἰώνιον
044172	〔42｜18｜31〕	Παραλαβὼν
044173	〔42｜18｜31〕	δὲ
044174	〔42｜18｜31〕	τοὺς
044175	〔42｜18｜31〕	δώδεκα
044176	〔42｜18｜31〕	εἶπεν
044177	〔42｜18｜31〕	πρὸς
044178	〔42｜18｜31〕	αὐτούς
044179	〔42｜18｜31〕	Ἰδοὺ
044180	〔42｜18｜31〕	ἀναβαίνομεν
044181	〔42｜18｜31〕	εἰς
044182	〔42｜18｜31〕	Ἰερουσαλήμ
044183	〔42｜18｜31〕	καὶ
044184	〔42｜18｜31〕	τελεσθήσεται
044185	〔42｜18｜31〕	πάντα
044186	〔42｜18｜31〕	τὰ
044187	〔42｜18｜31〕	γεγραμμένα
044188	〔42｜18｜31〕	διὰ
044189	〔42｜18｜31〕	τῶν
044190	〔42｜18｜31〕	προφητῶν
044191	〔42｜18｜31〕	τῷ
044192	〔42｜18｜31〕	Υἱῷ
044193	〔42｜18｜31〕	τοῦ
044194	〔42｜18｜31〕	ἀνθρώπου
044195	〔42｜18｜32〕	παραδοθήσεται
044196	〔42｜18｜32〕	γὰρ
044197	〔42｜18｜32〕	τοῖς
044198	〔42｜18｜32〕	ἔθνεσιν
044199	〔42｜18｜32〕	καὶ
044200	〔42｜18｜32〕	ἐμπαιχθήσεται
044201	〔42｜18｜32〕	καὶ
044202	〔42｜18｜32〕	ὑβρισθήσεται
044203	〔42｜18｜32〕	καὶ
044204	〔42｜18｜32〕	ἐμπτυσθήσεται
044205	〔42｜18｜33〕	καὶ
044206	〔42｜18｜33〕	μαστιγώσαντες
044207	〔42｜18｜33〕	ἀποκτενοῦσιν
044208	〔42｜18｜33〕	αὐτόν
044209	〔42｜18｜33〕	καὶ
044210	〔42｜18｜33〕	τῇ
044211	〔42｜18｜33〕	ἡμέρᾳ
044212	〔42｜18｜33〕	τῇ
044213	〔42｜18｜33〕	τρίτῃ
044214	〔42｜18｜33〕	ἀναστήσεται
044215	〔42｜18｜34〕	Καὶ
044216	〔42｜18｜34〕	αὐτοὶ
044217	〔42｜18｜34〕	οὐδὲν
044218	〔42｜18｜34〕	τούτων
044219	〔42｜18｜34〕	συνῆκαν
044220	〔42｜18｜34〕	καὶ
044221	〔42｜18｜34〕	ἦν
044222	〔42｜18｜34〕	τὸ
044223	〔42｜18｜34〕	ῥῆμα
044224	〔42｜18｜34〕	τοῦτο
044225	〔42｜18｜34〕	κεκρυμμένον
044226	〔42｜18｜34〕	ἀπ᾽
044227	〔42｜18｜34〕	αὐτῶν
044228	〔42｜18｜34〕	καὶ
044229	〔42｜18｜34〕	οὐκ
044230	〔42｜18｜34〕	ἐγίνωσκον
044231	〔42｜18｜34〕	τὰ
044232	〔42｜18｜34〕	λεγόμενα
044233	〔42｜18｜35〕	Ἐγένετο
044234	〔42｜18｜35〕	δὲ
044235	〔42｜18｜35〕	ἐν
044236	〔42｜18｜35〕	τῷ
044237	〔42｜18｜35〕	ἐγγίζειν
044238	〔42｜18｜35〕	αὐτὸν
044239	〔42｜18｜35〕	εἰς
044240	〔42｜18｜35〕	Ἰεριχὼ
044241	〔42｜18｜35〕	τυφλός
044242	〔42｜18｜35〕	τις
044243	〔42｜18｜35〕	ἐκάθητο
044244	〔42｜18｜35〕	παρὰ
044245	〔42｜18｜35〕	τὴν
044246	〔42｜18｜35〕	ὁδὸν
044247	〔42｜18｜35〕	ἐπαιτῶν
044248	〔42｜18｜36〕	ἀκούσας
044249	〔42｜18｜36〕	δὲ
044250	〔42｜18｜36〕	ὄχλου
044251	〔42｜18｜36〕	διαπορευομένου
044252	〔42｜18｜36〕	ἐπυνθάνετο
044253	〔42｜18｜36〕	τί
044254	〔42｜18｜36〕	εἴη
044255	〔42｜18｜36〕	τοῦτο
044256	〔42｜18｜37〕	Ἀπήγγειλαν
044257	〔42｜18｜37〕	δὲ
044258	〔42｜18｜37〕	αὐτῷ
044259	〔42｜18｜37〕	ὅτι
044260	〔42｜18｜37〕	Ἰησοῦς
044261	〔42｜18｜37〕	ὁ
044262	〔42｜18｜37〕	Ναζωραῖος
044263	〔42｜18｜37〕	παρέρχεται
044264	〔42｜18｜38〕	Καὶ
044265	〔42｜18｜38〕	ἐβόησεν
044266	〔42｜18｜38〕	λέγων
044267	〔42｜18｜38〕	Ἰησοῦ
044268	〔42｜18｜38〕	υἱὲ
044269	〔42｜18｜38〕	Δαυίδ
044270	〔42｜18｜38〕	ἐλέησόν
044271	〔42｜18｜38〕	με
044272	〔42｜18｜39〕	Καὶ
044273	〔42｜18｜39〕	οἱ
044274	〔42｜18｜39〕	προάγοντες
044275	〔42｜18｜39〕	ἐπετίμων
044276	〔42｜18｜39〕	αὐτῷ
044277	〔42｜18｜39〕	ἵνα
044278	〔42｜18｜39〕	σιγήσῃ
044279	〔42｜18｜39〕	αὐτὸς
044280	〔42｜18｜39〕	δὲ
044281	〔42｜18｜39〕	πολλῷ
044282	〔42｜18｜39〕	μᾶλλον
044283	〔42｜18｜39〕	ἔκραζεν
044284	〔42｜18｜39〕	Υἱὲ
044285	〔42｜18｜39〕	Δαυίδ
044286	〔42｜18｜39〕	ἐλέησόν
044287	〔42｜18｜39〕	με
044288	〔42｜18｜40〕	Σταθεὶς
044289	〔42｜18｜40〕	δὲ
044290	〔42｜18｜40〕	ὁ
044291	〔42｜18｜40〕	Ἰησοῦς
044292	〔42｜18｜40〕	ἐκέλευσεν
044293	〔42｜18｜40〕	αὐτὸν
044294	〔42｜18｜40〕	ἀχθῆναι
044295	〔42｜18｜40〕	πρὸς
044296	〔42｜18｜40〕	αὐτόν
044297	〔42｜18｜40〕	ἐγγίσαντος
044298	〔42｜18｜40〕	δὲ
044299	〔42｜18｜40〕	αὐτοῦ
044300	〔42｜18｜40〕	ἐπηρώτησεν
044301	〔42｜18｜40〕	αὐτόν
044302	〔42｜18｜41〕	Τί
044303	〔42｜18｜41〕	σοι
044304	〔42｜18｜41〕	θέλεις
044305	〔42｜18｜41〕	ποιήσω
044306	〔42｜18｜41〕	Ὁ
044307	〔42｜18｜41〕	δὲ
044308	〔42｜18｜41〕	εἶπεν
044309	〔42｜18｜41〕	Κύριε
044310	〔42｜18｜41〕	ἵνα
044311	〔42｜18｜41〕	ἀναβλέψω
044312	〔42｜18｜42〕	Καὶ
044313	〔42｜18｜42〕	ὁ
044314	〔42｜18｜42〕	Ἰησοῦς
044315	〔42｜18｜42〕	εἶπεν
044316	〔42｜18｜42〕	αὐτῷ
044317	〔42｜18｜42〕	Ἀνάβλεψον
044318	〔42｜18｜42〕	ἡ
044319	〔42｜18｜42〕	πίστις
044320	〔42｜18｜42〕	σου
044321	〔42｜18｜42〕	σέσωκέν
044322	〔42｜18｜42〕	σε
044323	〔42｜18｜43〕	καὶ
044324	〔42｜18｜43〕	παραχρῆμα
044325	〔42｜18｜43〕	ἀνέβλεψεν
044326	〔42｜18｜43〕	καὶ
044327	〔42｜18｜43〕	ἠκολούθει
044328	〔42｜18｜43〕	αὐτῷ
044329	〔42｜18｜43〕	δοξάζων
044330	〔42｜18｜43〕	τὸν
044331	〔42｜18｜43〕	Θεόν
044332	〔42｜18｜43〕	καὶ
044333	〔42｜18｜43〕	πᾶς
044334	〔42｜18｜43〕	ὁ
044335	〔42｜18｜43〕	λαὸς
044336	〔42｜18｜43〕	ἰδὼν
044337	〔42｜18｜43〕	ἔδωκεν
044338	〔42｜18｜43〕	αἶνον
044339	〔42｜18｜43〕	τῷ
044340	〔42｜18｜43〕	Θεῷ
044341	〔42｜19｜1〕	Καὶ
044342	〔42｜19｜1〕	εἰσελθὼν
044343	〔42｜19｜1〕	διήρχετο
044344	〔42｜19｜1〕	τὴν
044345	〔42｜19｜1〕	Ἰεριχώ
044346	〔42｜19｜2〕	Καὶ
044347	〔42｜19｜2〕	ἰδοὺ
044348	〔42｜19｜2〕	ἀνὴρ
044349	〔42｜19｜2〕	ὀνόματι
044350	〔42｜19｜2〕	καλούμενος
044351	〔42｜19｜2〕	Ζακχαῖος
044352	〔42｜19｜2〕	καὶ
044353	〔42｜19｜2〕	αὐτὸς
044354	〔42｜19｜2〕	ἦν
044355	〔42｜19｜2〕	ἀρχιτελώνης
044356	〔42｜19｜2〕	καὶ
044357	〔42｜19｜2〕	αὐτὸς
044358	〔42｜19｜2〕	πλούσιος
044359	〔42｜19｜3〕	καὶ
044360	〔42｜19｜3〕	ἐζήτει
044361	〔42｜19｜3〕	ἰδεῖν
044362	〔42｜19｜3〕	τὸν
044363	〔42｜19｜3〕	Ἰησοῦν
044364	〔42｜19｜3〕	τίς
044365	〔42｜19｜3〕	ἐστιν
044366	〔42｜19｜3〕	καὶ
044367	〔42｜19｜3〕	οὐκ
044368	〔42｜19｜3〕	ἠδύνατο
044369	〔42｜19｜3〕	ἀπὸ
044370	〔42｜19｜3〕	τοῦ
044371	〔42｜19｜3〕	ὄχλου
044372	〔42｜19｜3〕	ὅτι
044373	〔42｜19｜3〕	τῇ
044374	〔42｜19｜3〕	ἡλικίᾳ
044375	〔42｜19｜3〕	μικρὸς
044376	〔42｜19｜3〕	ἦν
044377	〔42｜19｜4〕	καὶ
044378	〔42｜19｜4〕	προδραμὼν
044379	〔42｜19｜4〕	εἰς
044380	〔42｜19｜4〕	τὸ
044381	〔42｜19｜4〕	ἔμπροσθεν
044382	〔42｜19｜4〕	ἀνέβη
044383	〔42｜19｜4〕	ἐπὶ
044384	〔42｜19｜4〕	συκομορέαν
044385	〔42｜19｜4〕	ἵνα
044386	〔42｜19｜4〕	ἴδῃ
044387	〔42｜19｜4〕	αὐτόν
044388	〔42｜19｜4〕	ὅτι
044389	〔42｜19｜4〕	ἐκείνης
044390	〔42｜19｜4〕	ἤμελλεν
044391	〔42｜19｜4〕	διέρχεσθαι
044392	〔42｜19｜5〕	Καὶ
044393	〔42｜19｜5〕	ὡς
044394	〔42｜19｜5〕	ἦλθεν
044395	〔42｜19｜5〕	ἐπὶ
044396	〔42｜19｜5〕	τὸν
044397	〔42｜19｜5〕	τόπον
044398	〔42｜19｜5〕	ἀναβλέψας
044399	〔42｜19｜5〕	ὁ
044400	〔42｜19｜5〕	Ἰησοῦς
044401	〔42｜19｜5〕	εἶπεν
044402	〔42｜19｜5〕	πρὸς
044403	〔42｜19｜5〕	αὐτόν
044404	〔42｜19｜5〕	Ζακχαῖε
044405	〔42｜19｜5〕	σπεύσας
044406	〔42｜19｜5〕	κατάβηθι
044407	〔42｜19｜5〕	σήμερον
044408	〔42｜19｜5〕	γὰρ
044409	〔42｜19｜5〕	ἐν
044410	〔42｜19｜5〕	τῷ
044411	〔42｜19｜5〕	οἴκῳ
044412	〔42｜19｜5〕	σου
044413	〔42｜19｜5〕	δεῖ
044414	〔42｜19｜5〕	με
044415	〔42｜19｜5〕	μεῖναι
044416	〔42｜19｜6〕	Καὶ
044417	〔42｜19｜6〕	σπεύσας
044418	〔42｜19｜6〕	κατέβη
044419	〔42｜19｜6〕	καὶ
044420	〔42｜19｜6〕	ὑπεδέξατο
044421	〔42｜19｜6〕	αὐτὸν
044422	〔42｜19｜6〕	χαίρων
044423	〔42｜19｜7〕	καὶ
044424	〔42｜19｜7〕	ἰδόντες
044425	〔42｜19｜7〕	πάντες
044426	〔42｜19｜7〕	διεγόγγυζον
044427	〔42｜19｜7〕	λέγοντες
044428	〔42｜19｜7〕	ὅτι
044429	〔42｜19｜7〕	Παρὰ
044430	〔42｜19｜7〕	ἁμαρτωλῷ
044431	〔42｜19｜7〕	ἀνδρὶ
044432	〔42｜19｜7〕	εἰσῆλθεν
044433	〔42｜19｜7〕	καταλῦσαι
044434	〔42｜19｜8〕	Σταθεὶς
044435	〔42｜19｜8〕	δὲ
044436	〔42｜19｜8〕	Ζακχαῖος
